crossover_hz,exact_cancellation_penalty,exact_lr_mismatch_rms_db,exact_phase_penalty,exact_preference_penalty,exact_score,exact_target_rms_db,exact_validation_rms_db,proxy_score,score,sub_delay_ms,sub_gain_db
"166.000000","0.306070","0.883455","0.685044","0.000000","5.367973","3.013403","6.321643","6.654914","5.367973","-3.000000","1.000000"
"164.000000","0.408393","1.028382","0.697499","0.000000","5.473344","3.013142","6.352644","6.641048","5.473344","-3.000000","1.000000"
"157.000000","0.544287","1.177829","0.717242","0.000000","5.517238","2.905569","6.492371","6.612849","5.517238","-3.225000","1.125000"
"150.000000","0.465139","1.341391","0.663943","0.000000","5.542947","2.924204","6.524918","6.660891","5.542947","-2.500000","1.000000"
"155.000000","0.545547","1.148475","0.729735","0.000000","5.579199","2.902150","6.767985","6.614405","5.579199","-3.225000","1.250000"
"152.000000","0.559522","1.258795","0.728586","0.000000","5.637936","2.935950","6.693226","6.642580","5.637936","-3.000000","1.000000"
"159.000000","0.621705","1.283681","0.712939","0.000000","5.648137","2.980686","6.452044","6.614260","5.648137","-3.225000","1.000000"
"161.000000","0.598867","1.267058","0.710281","0.000000","5.653690","3.008696","6.427347","6.618377","5.653690","-3.225000","0.875000"
