freq_hz,target_db,final_left_db,final_right_db,final_sub_db,final_left_plus_sub_db,final_right_plus_sub_db,measured_left_plus_sub_db,measured_right_plus_sub_db,left_cancellation_db,right_cancellation_db
50.170900,82.731965,74.704577,75.341328,74.893452,80.664754,80.795627,87.810662,87.446547,5.771302,5.454299
60.058600,82.475380,80.488658,81.306361,83.990751,88.147465,88.737777,91.775000,93.138617,4.156714,4.747026
69.946300,82.013323,75.636357,79.894671,72.202259,66.586853,82.892467,84.672764,85.091565,-9.049504,2.997797
79.834000,81.360909,83.767839,75.773589,74.802630,80.986121,81.067205,92.967200,84.909677,-2.781717,5.293616
90.087900,80.616369,78.523482,79.060645,61.345071,77.230956,79.371010,84.285260,73.811428,-1.292526,0.310366
99.975600,79.867638,80.219513,77.720570,59.956989,79.333827,76.760216,85.536392,83.318123,-0.885686,-0.960355
109.863300,79.150917,75.246137,70.757299,51.693971,75.771976,70.991699,65.266757,74.584601,0.525839,0.234401
120.117200,78.503069,82.689161,82.403198,56.568658,82.940950,82.044332,80.194672,89.649479,0.251788,-0.358866
139.892600,77.535408,75.217075,71.585537,51.877834,75.526386,71.134789,86.936467,87.191219,0.309311,-0.450748
