* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -33.9 dBFS, measurement signal peak level -25.6 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 8:59:59 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0492 ms (-17 mm, -0.66 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: L + Sub 4
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 52.594 -18.29
0.7324 48.063 -30.33
1.0986 40.010 26.58
1.4648 49.622 62.71
1.8311 54.125 46.98
2.1973 55.772 24.96
2.5635 55.468 0.29
2.9297 53.173 -27.03
3.2959 47.850 -60.53
3.6621 36.404 -148.37
4.0283 43.952 98.97
4.3945 46.431 54.79
4.7607 44.482 -1.52
5.1270 45.749 -94.61
5.4932 51.791 -152.13
5.8594 55.395 172.92
6.2256 56.848 146.00
6.5918 56.456 126.91
6.9580 54.727 124.61
7.3242 55.717 144.73
7.6904 60.340 148.02
8.0566 64.195 134.16
8.4229 66.801 114.77
8.7891 68.415 94.04
9.1553 69.229 73.62
9.5215 69.353 54.22
9.8877 68.820 36.08
10.2539 67.244 18.98
10.6201 64.155 2.63
10.9863 57.453 -11.11
11.3525 50.662 124.49
11.7188 63.796 118.13
12.0850 68.991 98.98
12.4512 71.986 78.41
12.8174 73.705 57.92
13.1836 74.447 38.82
13.5498 74.370 23.21
13.9160 73.804 14.54
14.2822 73.820 15.24
14.6484 75.626 17.52
15.0146 78.384 11.32
15.3809 80.895 -2.31
15.7471 82.803 -19.75
16.1133 84.083 -38.71
16.4795 84.770 -57.87
16.8457 84.893 -76.30
17.2119 84.473 -93.09
17.5781 83.546 -107.14
17.9443 82.229 -116.93
18.3105 80.852 -120.90
18.6768 80.025 -119.54
19.0430 80.117 -117.35
19.4092 80.724 -118.49
19.7754 81.279 -122.95
20.1416 81.525 -128.76
20.5078 81.463 -133.97
20.8740 81.268 -137.16
21.2402 81.247 -138.11
21.6064 81.644 -138.50
21.9727 82.385 -140.72
22.3389 83.154 -145.76
22.7051 83.669 -152.91
23.0713 83.784 -160.69
23.4375 83.493 -167.33
23.8037 82.957 -171.00
24.1699 82.580 -170.81
24.5361 82.822 -168.77
24.9023 83.661 -168.87
25.2686 84.623 -172.87
25.6348 85.324 -179.81
26.0010 85.614 172.02
26.3672 85.496 164.19
26.7334 85.067 157.96
27.0996 84.514 154.09
27.4658 84.066 152.45
27.8320 83.878 151.92
28.1982 83.925 151.16
28.5645 84.079 149.62
28.9307 84.245 147.48
29.2969 84.407 145.09
29.6631 84.587 142.52
30.0293 84.793 139.61
30.3955 85.000 136.16
30.7617 85.162 132.16
31.1279 85.244 127.74
31.4941 85.225 123.12
31.8604 85.099 118.53
32.2266 84.871 114.18
32.5928 84.558 110.28
32.9590 84.192 106.97
33.3252 83.816 104.28
33.6914 83.473 102.06
34.0576 83.177 100.00
34.4238 82.907 97.82
34.7900 82.626 95.47
35.1563 82.305 93.09
35.5225 81.945 90.88
35.8887 81.568 88.95
36.2549 81.191 87.24
36.6211 80.815 85.68
36.9873 80.428 84.29
37.3535 80.029 83.19
37.7197 79.643 82.49
38.0859 79.309 82.10
38.4522 79.036 81.70
38.8184 78.786 80.98
39.1846 78.497 79.98
39.5508 78.128 79.04
39.9170 77.700 78.61
40.2832 77.288 78.86
40.6494 76.970 79.41
41.0156 76.753 79.50
41.3818 76.549 78.48
41.7481 76.231 76.19
42.1143 75.686 72.84
42.4805 74.827 68.74
42.8467 73.566 64.00
43.2129 71.753 58.35
43.5791 69.029 50.54
43.9453 64.406 35.37
44.3115 57.279 -28.83
44.6777 64.877 -103.86
45.0439 70.952 -122.35
45.4102 74.855 -133.06
45.7764 77.682 -141.87
46.1426 79.846 -149.93
46.5088 81.549 -157.52
46.8750 82.905 -164.66
47.2412 83.994 -171.37
47.6074 84.871 -177.63
47.9736 85.572 176.56
48.3398 86.127 171.25
48.7061 86.557 166.50
49.0723 86.891 162.41
49.4385 87.167 159.04
49.8047 87.429 156.36
50.1709 87.716 154.19
50.5371 88.041 152.29
50.9033 88.399 150.47
51.2695 88.775 148.73
51.6357 89.176 147.14
52.0020 89.633 145.73
52.3682 90.188 144.33
52.7344 90.857 142.55
53.1006 91.616 139.99
53.4668 92.410 136.45
53.8330 93.189 131.98
54.1992 93.921 126.72
54.5654 94.596 120.80
54.9316 95.208 114.28
55.2979 95.745 107.15
55.6641 96.182 99.40
56.0303 96.485 91.10
56.3965 96.619 82.46
56.7627 96.562 73.75
57.1289 96.307 65.33
57.4951 95.869 57.56
57.8613 95.290 50.77
58.2275 94.632 45.11
58.5938 93.968 40.52
58.9600 93.351 36.67
59.3262 92.796 33.10
59.6924 92.280 29.44
60.0586 91.762 25.50
60.4248 91.208 21.28
60.7910 90.601 16.81
61.1572 89.934 12.07
61.5234 89.203 6.93
61.8897 88.390 1.12
62.2559 87.449 -5.77
62.6221 86.290 -14.28
62.9883 84.766 -25.15
63.3545 82.657 -39.76
63.7207 79.695 -61.62
64.0869 76.247 -100.70
64.4531 76.236 -158.66
64.8193 79.627 161.71
65.1856 82.469 138.70
65.5518 84.371 122.53
65.9180 85.578 109.96
66.2842 86.309 99.89
66.6504 86.735 91.82
67.0166 86.980 85.29
67.3828 87.118 79.76
67.7490 87.161 74.79
68.1152 87.084 70.18
68.4815 86.851 66.01
68.8477 86.446 62.65
69.2139 85.891 60.54
69.5801 85.249 60.17
69.9463 84.631 61.79
70.3125 84.178 65.25
70.6787 84.003 69.81
71.0449 84.128 74.44
71.4111 84.477 78.33
71.7773 84.948 81.30
72.1436 85.474 83.54
72.5098 86.049 85.30
72.8760 86.692 86.60
73.2422 87.406 87.23
73.6084 88.162 86.95
73.9746 88.905 85.74
74.3408 89.591 83.73
74.7070 90.199 81.22
75.0732 90.734 78.41
75.4395 91.211 75.41
75.8057 91.643 72.22
76.1719 92.026 68.77
76.5381 92.343 65.08
76.9043 92.581 61.25
77.2705 92.736 57.47
77.6367 92.823 53.88
78.0029 92.867 50.59
78.3691 92.897 47.55
78.7354 92.924 44.65
79.1016 92.950 41.78
79.4678 92.966 38.91
79.8340 92.968 36.07
80.2002 92.962 33.30
80.5664 92.959 30.58
80.9326 92.963 27.80
81.2988 92.962 24.88
81.6650 92.936 21.82
82.0313 92.867 18.73
82.3975 92.756 15.80
82.7637 92.629 13.17
83.1299 92.520 10.80
83.4961 92.455 8.49
83.8623 92.429 5.93
84.2285 92.405 2.89
84.5947 92.334 -0.64
84.9609 92.176 -4.49
85.3272 91.914 -8.42
85.6934 91.551 -12.17
86.0596 91.109 -15.59
86.4258 90.609 -18.61
86.7920 90.067 -21.27
87.1582 89.487 -23.59
87.5244 88.867 -25.55
87.8906 88.206 -27.07
88.2568 87.512 -28.04
88.6231 86.805 -28.34
88.9893 86.108 -27.93
89.3555 85.448 -26.80
89.7217 84.848 -24.96
90.0879 84.339 -22.46
90.4541 83.955 -19.40
90.8203 83.729 -16.04
91.1865 83.673 -12.78
91.5527 83.764 -9.99
91.9190 83.952 -7.92
92.2852 84.187 -6.59
92.6514 84.432 -5.89
93.0176 84.669 -5.70
93.3838 84.891 -5.93
93.7500 85.090 -6.53
94.1162 85.253 -7.45
94.4824 85.365 -8.58
94.8486 85.427 -9.74
95.2149 85.453 -10.74
95.5811 85.480 -11.50
95.9473 85.545 -12.13
96.3135 85.669 -12.89
96.6797 85.840 -14.08
97.0459 86.022 -15.88
97.4121 86.177 -18.26
97.7783 86.277 -21.11
98.1445 86.312 -24.27
98.5108 86.285 -27.64
98.8770 86.200 -31.15
99.2432 86.058 -34.79
99.6094 85.852 -38.54
99.9756 85.577 -42.34
100.3418 85.230 -46.08
100.7080 84.818 -49.68
101.0742 84.352 -53.08
101.4404 83.842 -56.29
101.8066 83.296 -59.34
102.1729 82.711 -62.28
102.5391 82.080 -65.11
102.9053 81.398 -67.83
103.2715 80.657 -70.39
103.6377 79.855 -72.73
104.0039 78.989 -74.75
104.3701 78.066 -76.36
104.7363 77.106 -77.44
105.1025 76.142 -78.00
105.4688 75.206 -78.22
105.8350 74.305 -78.44
106.2012 73.409 -78.98
106.5674 72.460 -79.94
106.9336 71.419 -81.17
107.2998 70.298 -82.45
107.6660 69.167 -83.94
108.0322 68.099 -86.55
108.3984 67.103 -91.89
108.7647 66.129 -101.86
109.1309 65.238 -118.14
109.4971 64.819 -141.05
109.8633 65.396 -167.02
110.2295 66.870 169.90
110.5957 68.651 152.16
110.9619 70.346 138.90
111.3281 71.840 128.73
111.6943 73.126 120.57
112.0606 74.220 113.78
112.4268 75.140 108.02
112.7930 75.914 103.18
113.1592 76.582 99.24
113.5254 77.203 96.13
113.8916 77.832 93.60
114.2578 78.505 91.25
114.6240 79.211 88.62
114.9902 79.908 85.45
115.3565 80.542 81.69
115.7227 81.076 77.53
116.0889 81.498 73.23
116.4551 81.822 69.01
116.8213 82.077 64.96
117.1875 82.292 61.01
117.5537 82.477 56.93
117.9199 82.609 52.54
118.2861 82.646 47.73
118.6524 82.536 42.60
119.0186 82.239 37.40
119.3848 81.729 32.51
119.7510 80.996 28.34
120.1172 80.047 25.30
120.4834 78.890 23.89
120.8496 77.542 24.78
121.2158 76.066 29.09
121.5820 74.707 38.35
121.9483 74.051 52.69
122.3145 74.607 67.71
122.6807 76.015 78.01
123.0469 77.590 82.93
123.4131 78.988 84.26
123.7793 80.139 83.62
124.1455 81.067 81.98
124.5117 81.818 79.85
124.8779 82.427 77.48
125.2442 82.915 75.01
125.6104 83.298 72.58
125.9766 83.594 70.31
126.3428 83.829 68.31
126.7090 84.030 66.59
127.0752 84.218 65.06
127.4414 84.398 63.60
127.8076 84.564 62.16
128.1738 84.707 60.75
128.5400 84.828 59.46
128.9063 84.937 58.33
129.2725 85.053 57.34
129.6387 85.186 56.41
130.0049 85.332 55.42
130.3711 85.481 54.32
130.7373 85.619 53.12
131.1035 85.742 51.87
131.4697 85.849 50.61
131.8359 85.945 49.36
132.2022 86.028 48.12
132.5684 86.094 46.90
132.9346 86.143 45.75
133.3008 86.179 44.72
133.6670 86.215 43.84
134.0332 86.260 43.04
134.3994 86.315 42.23
134.7656 86.364 41.33
135.1318 86.388 40.37
135.4981 86.376 39.50
135.8643 86.337 38.86
136.2305 86.291 38.55
136.5967 86.266 38.51
136.9629 86.274 38.59
137.3291 86.304 38.66
137.6953 86.336 38.69
138.0615 86.358 38.80
138.4277 86.377 39.13
138.7940 86.420 39.76
139.1602 86.517 40.61
139.5264 86.686 41.49
139.8926 86.920 42.18
140.2588 87.198 42.56
140.6250 87.497 42.58
140.9912 87.801 42.32
141.3574 88.102 41.82
141.7236 88.398 41.15
142.0899 88.690 40.35
142.4561 88.982 39.44
142.8223 89.277 38.43
143.1885 89.579 37.30
143.5547 89.888 36.01
143.9209 90.201 34.52
144.2871 90.512 32.80
144.6533 90.813 30.85
145.0195 91.095 28.66
145.3858 91.348 26.27
145.7520 91.566 23.71
146.1182 91.741 21.07
146.4844 91.874 18.43
146.8506 91.974 15.88
147.2168 92.052 13.44
147.5830 92.122 11.11
147.9492 92.192 8.83
148.3154 92.262 6.51
148.6817 92.326 4.13
149.0479 92.379 1.68
149.4141 92.418 -0.82
149.7803 92.441 -3.38
150.1465 92.448 -5.99
150.5127 92.436 -8.66
150.8789 92.398 -11.37
151.2451 92.331 -14.07
151.6113 92.237 -16.68
151.9776 92.125 -19.17
152.3438 92.006 -21.55
152.7100 91.885 -23.87
153.0762 91.757 -26.19
153.4424 91.615 -28.51
153.8086 91.451 -30.76
154.1748 91.268 -32.89
154.5410 91.080 -34.84
154.9072 90.897 -36.65
155.2735 90.726 -38.40
155.6397 90.562 -40.14
156.0059 90.398 -41.89
156.3721 90.230 -43.61
156.7383 90.065 -45.28
157.1045 89.915 -46.95
157.4707 89.780 -48.71
157.8369 89.650 -50.69
158.2031 89.500 -52.90
158.5693 89.309 -55.26
