* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -34.2 dBFS, measurement signal peak level -28.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 9:09:47 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -1.3876 ms (-476 mm, -(1 ft 6.74 in)) using IR start time relative to Acoustic reference played from  L with no timing offset
* Measurement: Sub Only 2
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 37.236 11.20
0.7324 38.577 85.60
1.0986 46.738 96.55
1.4648 51.020 86.75
1.8311 53.185 74.01
2.1973 54.025 61.85
2.5635 54.050 51.62
2.9297 53.750 42.99
3.2959 53.465 33.18
3.6621 53.161 18.48
4.0283 52.640 -3.14
4.3945 51.944 -31.06
4.7607 51.263 -61.12
5.1270 50.435 -85.71
5.4932 49.332 -95.51
5.8594 49.955 -87.02
6.2256 53.343 -84.67
6.5918 56.441 -97.20
6.9580 58.163 -117.72
7.3242 58.468 -143.65
7.6904 57.521 -176.48
8.0566 56.207 139.72
8.4229 56.644 90.73
8.7891 58.629 55.28
9.1553 60.611 35.50
9.5215 62.595 24.68
9.8877 64.711 14.97
10.2539 66.174 1.55
10.6201 66.373 -16.39
10.9863 64.748 -39.15
11.3525 59.195 -74.69
11.7188 56.914 151.22
12.0850 66.967 101.28
12.4512 71.772 74.15
12.8174 74.392 50.75
13.1836 75.610 29.74
13.5498 75.686 12.15
13.9160 74.816 1.15
14.2822 73.857 2.19
14.6484 74.957 11.38
15.0146 77.889 10.95
15.3809 80.665 -0.38
15.7471 82.712 -17.06
16.1133 84.042 -35.91
16.4795 84.727 -55.29
16.8457 84.821 -74.15
17.2119 84.354 -91.52
17.5781 83.358 -106.18
17.9443 81.940 -116.43
18.3105 80.456 -120.29
18.6768 79.636 -118.15
19.0430 79.909 -115.62
19.4092 80.718 -117.54
19.7754 81.380 -123.43
20.1416 81.616 -130.83
20.5078 81.418 -137.43
20.8740 80.970 -141.27
21.2402 80.674 -141.55
21.6064 80.954 -140.22
21.9727 81.777 -140.99
22.3389 82.698 -145.49
22.7051 83.339 -152.80
23.0713 83.534 -161.10
23.4375 83.277 -168.48
23.8037 82.725 -173.07
24.1699 82.257 -173.81
24.5361 82.348 -172.24
24.9023 83.056 -172.20
25.2686 83.963 -175.80
25.6348 84.675 177.62
26.0010 85.031 169.66
26.3672 85.024 161.78
26.7334 84.735 155.09
27.0996 84.304 150.24
27.4658 83.899 147.31
27.8320 83.647 145.74
28.1982 83.594 144.71
28.5645 83.713 143.58
28.9307 83.956 141.96
29.2969 84.269 139.64
29.6631 84.594 136.51
30.0293 84.869 132.66
30.3955 85.049 128.37
30.7617 85.126 123.99
31.1279 85.125 119.78
31.4941 85.081 115.79
31.8604 85.014 111.87
32.2266 84.915 107.87
32.5928 84.758 103.80
32.9590 84.527 99.85
33.3252 84.238 96.27
33.6914 83.934 93.15
34.0576 83.659 90.39
34.4238 83.429 87.69
34.7900 83.223 84.83
35.1563 83.007 81.79
35.5225 82.760 78.74
35.8887 82.485 75.87
36.2549 82.206 73.28
36.6211 81.942 70.93
36.9873 81.700 68.76
37.3535 81.474 66.69
37.7197 81.260 64.72
38.0859 81.058 62.84
38.4522 80.864 61.00
38.8184 80.668 59.15
39.1846 80.456 57.32
39.5508 80.222 55.62
39.9170 79.984 54.16
40.2832 79.770 52.90
40.6494 79.606 51.65
41.0156 79.490 50.14
41.3818 79.402 48.21
41.7481 79.322 45.79
42.1143 79.240 42.89
42.4805 79.160 39.49
42.8467 79.079 35.46
43.2129 78.989 30.70
43.5791 78.867 25.15
43.9453 78.700 18.83
44.3115 78.488 11.82
44.6777 78.246 4.10
45.0439 77.996 -4.45
45.4102 77.750 -14.01
45.7764 77.512 -24.75
46.1426 77.285 -36.70
46.5088 77.085 -49.65
46.8750 76.941 -63.22
47.2412 76.895 -76.83
47.6074 76.976 -89.92
47.9736 77.189 -101.99
48.3398 77.510 -112.75
48.7061 77.898 -122.02
49.0723 78.318 -129.69
49.4385 78.763 -135.69
49.8047 79.263 -140.10
50.1709 79.859 -143.27
50.5371 80.567 -145.77
50.9033 81.355 -148.11
51.2695 82.179 -150.48
51.6357 83.020 -152.82
52.0020 83.903 -155.13
52.3682 84.865 -157.65
52.7344 85.908 -160.86
53.1006 86.985 -165.12
53.4668 88.025 -170.51
53.8330 88.977 -176.79
54.1992 89.826 176.39
54.5654 90.592 169.29
54.9316 91.308 162.00
55.2979 91.993 154.40
55.6641 92.634 146.30
56.0303 93.192 137.63
56.3965 93.618 128.49
56.7627 93.869 119.15
57.1289 93.924 110.02
57.4951 93.791 101.52
57.8613 93.507 94.03
58.2275 93.136 87.73
58.5938 92.748 82.58
58.9600 92.395 78.25
59.3262 92.084 74.31
59.6924 91.788 70.47
60.0586 91.471 66.68
60.4248 91.115 63.03
60.7910 90.722 59.60
61.1572 90.308 56.41
61.5234 89.877 53.35
61.8897 89.417 50.37
62.2559 88.912 47.53
62.6221 88.354 45.03
62.9883 87.764 43.09
63.3545 87.183 41.86
63.7207 86.658 41.28
64.0869 86.224 41.16
64.4531 85.889 41.27
64.8193 85.652 41.45
65.1856 85.508 41.57
65.5518 85.454 41.46
65.9180 85.470 40.90
66.2842 85.518 39.72
66.6504 85.544 37.89
67.0166 85.500 35.55
67.3828 85.357 32.93
67.7490 85.103 30.25
68.1152 84.734 27.69
68.4815 84.246 25.38
68.8477 83.626 23.47
69.2139 82.852 22.22
69.5801 81.914 22.14
69.9463 80.849 23.98
70.3125 79.788 28.55
70.6787 78.981 35.96
71.0449 78.666 44.96
71.4111 78.858 53.48
71.7773 79.373 60.36
72.1436 80.046 65.63
72.5098 80.823 69.65
72.8760 81.697 72.44
73.2422 82.636 73.80
73.6084 83.574 73.67
73.9746 84.445 72.23
74.3408 85.207 69.85
74.7070 85.854 66.88
75.0732 86.397 63.57
75.4395 86.854 60.06
75.8057 87.236 56.36
76.1719 87.540 52.49
76.5381 87.759 48.51
76.9043 87.887 44.54
77.2705 87.928 40.72
77.6367 87.898 37.18
78.0029 87.821 33.98
78.3691 87.717 31.06
78.7354 87.592 28.36
79.1016 87.445 25.83
79.4678 87.268 23.54
79.8340 87.071 21.59
80.2002 86.880 20.08
80.5664 86.733 18.96
80.9326 86.655 17.99
81.2988 86.643 16.91
81.6650 86.665 15.56
82.0313 86.693 14.00
82.3975 86.722 12.39
82.7637 86.777 10.80
83.1299 86.887 9.11
83.4961 87.057 6.97
83.8623 87.249 4.08
84.2285 87.398 0.35
84.5947 87.447 -4.04
84.9609 87.362 -8.76
85.3272 87.144 -13.45
85.6934 86.821 -17.84
86.0596 86.429 -21.86
86.4258 85.997 -25.58
86.7920 85.536 -29.16
87.1582 85.030 -32.74
87.5244 84.455 -36.33
87.8906 83.787 -39.85
88.2568 83.004 -43.16
88.6231 82.090 -46.02
88.9893 81.030 -48.12
89.3555 79.827 -48.94
89.7217 78.535 -47.83
90.0879 77.291 -44.26
90.4541 76.296 -38.46
90.8203 75.678 -31.65
91.1865 75.381 -25.14
91.5527 75.265 -19.21
91.9190 75.294 -13.45
92.2852 75.545 -7.85
92.6514 76.059 -3.28
93.0176 76.733 -0.68
93.3838 77.384 -0.21
93.7500 77.875 -1.24
94.1162 78.164 -2.88
94.4824 78.289 -4.35
94.8486 78.339 -5.25
95.2149 78.413 -5.61
95.5811 78.575 -5.89
95.9473 78.825 -6.60
96.3135 79.117 -8.08
96.6797 79.401 -10.40
97.0459 79.638 -13.45
97.4121 79.808 -17.08
97.7783 79.904 -21.17
98.1445 79.924 -25.62
98.5108 79.867 -30.35
98.8770 79.732 -35.31
99.2432 79.516 -40.48
99.6094 79.213 -45.80
99.9756 78.817 -51.23
100.3418 78.325 -56.67
100.7080 77.742 -62.05
101.0742 77.077 -67.34
101.4404 76.347 -72.56
101.8066 75.565 -77.84
102.1729 74.735 -83.39
102.5391 73.853 -89.43
102.9053 72.907 -96.18
103.2715 71.895 -103.84
103.6377 70.831 -112.61
104.0039 69.755 -122.70
104.3701 68.739 -134.23
104.7363 67.883 -147.04
105.1025 67.292 -160.46
105.4688 67.033 -173.39
105.8350 67.112 175.32
106.2012 67.492 166.24
106.5674 68.123 159.21
106.9336 68.935 153.51
107.2998 69.827 148.43
107.6660 70.693 143.61
108.0322 71.456 139.11
108.3984 72.094 135.21
108.7647 72.645 132.22
109.1309 73.184 130.16
109.4971 73.783 128.69
109.8633 74.467 127.23
110.2295 75.196 125.27
110.5957 75.902 122.66
110.9619 76.524 119.53
111.3281 77.036 116.22
111.6943 77.442 113.02
112.0606 77.770 110.15
112.4268 78.048 107.70
112.7930 78.303 105.63
113.1592 78.548 103.90
113.5254 78.793 102.49
113.8916 79.052 101.39
114.2578 79.343 100.51
114.6240 79.678 99.72
114.9902 80.054 98.81
115.3565 80.449 97.64
115.7227 80.833 96.20
116.0889 81.187 94.62
116.4551 81.511 93.04
116.8213 81.825 91.54
117.1875 82.149 90.09
117.5537 82.492 88.52
117.9199 82.843 86.67
118.2861 83.176 84.50
118.6524 83.469 82.04
119.0186 83.708 79.45
119.3848 83.895 76.84
119.7510 84.042 74.28
120.1172 84.158 71.79
120.4834 84.248 69.34
120.8496 84.307 66.92
121.2158 84.331 64.56
121.5820 84.317 62.33
121.9483 84.272 60.31
122.3145 84.210 58.56
122.6807 84.147 57.06
123.0469 84.098 55.76
123.4131 84.069 54.54
123.7793 84.055 53.27
124.1455 84.039 51.87
124.5117 83.998 50.33
124.8779 83.914 48.73
125.2442 83.775 47.22
125.6104 83.581 45.97
125.9766 83.347 45.14
126.3428 83.097 44.80
126.7090 82.854 44.95
127.0752 82.635 45.58
127.4414 82.456 46.62
127.8076 82.330 48.03
128.1738 82.277 49.75
128.5400 82.312 51.62
128.9063 82.443 53.43
129.2725 82.656 54.96
129.6387 82.924 56.07
130.0049 83.217 56.76
130.3711 83.516 57.10
130.7373 83.813 57.17
131.1035 84.109 57.03
131.4697 84.407 56.69
131.8359 84.704 56.13
132.2022 84.993 55.33
132.5684 85.265 54.33
132.9346 85.515 53.17
133.3008 85.743 51.92
133.6670 85.957 50.61
134.0332 86.159 49.21
134.3994 86.348 47.69
134.7656 86.514 46.03
135.1318 86.645 44.27
135.4981 86.736 42.51
135.8643 86.790 40.86
136.2305 86.822 39.40
136.5967 86.846 38.12
136.9629 86.875 36.97
137.3291 86.908 35.86
137.6953 86.937 34.77
138.0615 86.955 33.74
138.4277 86.963 32.82
138.7940 86.970 32.08
139.1602 86.992 31.51
139.5264 87.038 31.03
139.8926 87.111 30.56
140.2588 87.204 30.02
140.6250 87.307 29.38
140.9912 87.411 28.67
141.3574 87.514 27.92
141.7236 87.618 27.19
142.0899 87.730 26.49
142.4561 87.859 25.82
142.8223 88.013 25.12
143.1885 88.194 24.30
143.5547 88.397 23.29
143.9209 88.611 22.03
144.2871 88.825 20.52
144.6533 89.031 18.76
145.0195 89.221 16.79
145.3858 89.390 14.60
145.7520 89.527 12.22
146.1182 89.623 9.72
146.4844 89.671 7.19
146.8506 89.674 4.76
147.2168 89.647 2.56
147.5830 89.612 0.61
147.9492 89.591 -1.18
148.3154 89.590 -2.92
148.6817 89.600 -4.75
149.0479 89.606 -6.70
149.4141 89.595 -8.71
149.7803 89.566 -10.73
150.1465 89.527 -12.72
150.5127 89.483 -14.73
150.8789 89.429 -16.82
151.2451 89.350 -19.02
151.6113 89.227 -21.25
151.9776 89.052 -23.35
152.3438 88.838 -25.12
152.7100 88.617 -26.46
153.0762 88.426 -27.43
153.4424 88.286 -28.22
153.8086 88.192 -29.09
154.1748 88.118 -30.15
154.5410 88.037 -31.39
154.9072 87.934 -32.66
155.2735 87.816 -33.80
155.6397 87.704 -34.77
156.0059 87.620 -35.62
156.3721 87.574 -36.50
156.7383 87.559 -37.55
157.1045 87.556 -38.86
157.4707 87.546 -40.43
157.8369 87.512 -42.20
158.2031 87.450 -44.09
