* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -35.2 dBFS, measurement signal peak level -29.0 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 8:56:47 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0492 ms (-17 mm, -0.66 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: L 3
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 44.001 -76.81
0.7324 46.706 -136.44
1.0986 49.308 166.42
1.4648 52.884 114.72
1.8311 56.510 74.57
2.1973 59.208 42.98
2.5635 60.689 16.23
2.9297 60.786 -7.71
3.2959 59.058 -29.63
3.6621 53.805 -48.60
4.0283 38.741 71.45
4.3945 56.585 80.86
4.7607 61.445 63.28
5.1270 63.341 45.53
5.4932 63.319 29.29
5.8594 61.420 16.94
6.2256 57.196 16.82
6.5918 53.420 56.75
6.9580 57.207 87.72
7.3242 59.662 90.62
7.6904 60.070 93.77
8.0566 60.391 107.75
8.4229 62.826 121.59
8.7891 65.805 121.49
9.1553 67.799 112.09
9.5215 68.565 98.62
9.8877 68.076 83.99
10.2539 65.952 70.70
10.6201 62.009 63.69
10.9863 57.082 77.03
11.3525 56.492 106.86
11.7188 57.961 109.81
12.0850 57.279 97.82
12.4512 53.402 81.43
12.8174 39.654 78.73
13.1836 49.162 -154.47
13.5498 54.867 -176.00
13.9160 56.437 156.35
14.2822 55.997 122.03
14.6484 54.805 76.74
15.0146 54.986 23.83
15.3809 56.631 -19.77
15.7471 57.917 -50.57
16.1133 58.253 -72.32
16.4795 57.800 -86.32
16.8457 57.121 -92.72
17.2119 56.952 -94.61
17.5781 57.336 -98.17
17.9443 57.593 -105.91
18.3105 57.177 -115.99
18.6768 55.844 -124.87
19.0430 53.663 -126.98
19.4092 51.928 -115.19
19.7754 53.055 -100.02
20.1416 55.492 -99.10
20.5078 57.376 -108.00
20.8740 58.447 -120.82
21.2402 58.769 -134.58
21.6064 58.386 -147.35
21.9727 57.323 -156.97
22.3389 55.736 -160.13
22.7051 54.410 -153.14
23.0713 54.753 -140.44
23.4375 56.436 -133.63
23.8037 58.113 -133.50
24.1699 59.374 -135.77
24.5361 60.370 -137.91
24.9023 61.350 -139.76
25.2686 62.373 -142.63
25.6348 63.253 -147.41
26.0010 63.747 -153.65
26.3672 63.698 -159.85
26.7334 63.106 -163.90
27.0996 62.209 -163.58
27.4658 61.555 -158.40
27.8320 61.538 -151.75
28.1982 61.831 -146.93
28.5645 61.985 -142.70
28.9307 62.166 -135.91
29.2969 63.057 -127.33
29.6631 64.747 -122.73
30.0293 66.487 -124.65
30.3955 67.716 -131.12
30.7617 68.257 -139.38
31.1279 68.126 -146.98
31.4941 67.494 -151.59
31.8604 66.791 -151.49
32.2266 66.639 -147.96
32.5928 67.190 -145.61
32.9590 67.940 -147.03
33.3252 68.435 -151.04
33.6914 68.562 -155.31
34.0576 68.466 -158.00
34.4238 68.438 -158.62
34.7900 68.704 -158.49
35.1563 69.198 -159.45
35.5225 69.667 -162.03
35.8887 69.924 -165.27
36.2549 69.951 -167.72
36.6211 69.902 -168.29
36.9873 70.026 -167.03
37.3535 70.475 -165.41
37.7197 71.156 -165.07
38.0859 71.852 -166.47
38.4522 72.401 -169.02
38.8184 72.755 -171.84
39.1846 72.950 -174.20
39.5508 73.065 -175.74
39.9170 73.183 -176.49
40.2832 73.353 -176.78
40.6494 73.575 -176.99
41.0156 73.812 -177.33
41.3818 74.018 -177.76
41.7481 74.159 -177.98
42.1143 74.242 -177.53
42.4805 74.334 -175.92
42.8467 74.564 -173.07
43.2129 75.063 -169.62
43.5791 75.852 -166.78
43.9453 76.816 -165.40
44.3115 77.805 -165.54
44.6777 78.738 -166.67
45.0439 79.621 -168.24
45.4102 80.512 -170.07
45.7764 81.456 -172.42
46.1426 82.437 -175.75
46.5088 83.388 179.68
46.8750 84.226 173.99
47.2412 84.893 167.55
47.6074 85.369 160.90
47.9736 85.670 154.51
48.3398 85.842 148.78
48.7061 85.952 143.88
49.0723 86.064 139.78
49.4385 86.222 136.22
49.8047 86.437 132.92
50.1709 86.695 129.65
50.5371 86.972 126.37
50.9033 87.256 123.15
51.2695 87.555 120.11
51.6357 87.894 117.26
52.0020 88.302 114.46
52.3682 88.789 111.42
52.7344 89.336 107.87
53.1006 89.907 103.64
53.4668 90.464 98.77
53.8330 90.990 93.38
54.1992 91.489 87.54
54.5654 91.976 81.24
54.9316 92.453 74.30
55.2979 92.902 66.53
55.6641 93.278 57.80
56.0303 93.535 48.18
56.3965 93.627 37.87
56.7627 93.529 27.21
57.1289 93.234 16.56
57.4951 92.756 6.31
57.8613 92.131 -3.21
58.2275 91.414 -11.76
58.5938 90.666 -19.26
58.9600 89.950 -25.83
59.3262 89.311 -31.72
59.6924 88.773 -37.24
60.0586 88.335 -42.71
60.4248 87.983 -48.34
60.7910 87.695 -54.27
61.1572 87.453 -60.48
61.5234 87.260 -66.90
61.8897 87.140 -73.49
62.2559 87.137 -80.38
62.6221 87.274 -87.98
62.9883 87.531 -96.74
63.3545 87.842 -106.98
63.7207 88.121 -118.66
64.0869 88.296 -131.48
64.4531 88.320 -144.98
64.8193 88.175 -158.61
65.1856 87.863 -171.85
65.5518 87.415 175.73
65.9180 86.876 164.47
66.2842 86.306 154.47
66.6504 85.756 145.62
67.0166 85.253 137.65
67.3828 84.787 130.27
67.7490 84.329 123.34
68.1152 83.850 116.89
68.4815 83.334 111.03
68.8477 82.778 105.92
69.2139 82.192 101.71
69.5801 81.594 98.54
69.9463 81.015 96.56
70.3125 80.512 95.80
70.6787 80.150 96.08
71.0449 79.968 96.90
71.4111 79.946 97.72
71.7773 80.019 98.29
72.1436 80.137 98.74
72.5098 80.298 99.37
72.8760 80.545 100.27
73.2422 80.925 101.17
73.6084 81.437 101.60
73.9746 82.028 101.22
74.3408 82.635 100.01
74.7070 83.218 98.16
75.0732 83.768 95.88
75.4395 84.295 93.27
75.8057 84.805 90.29
76.1719 85.288 86.90
76.5381 85.726 83.09
76.9043 86.099 78.94
77.2705 86.398 74.63
77.6367 86.629 70.28
78.0029 86.805 65.99
78.3691 86.941 61.76
78.7354 87.042 57.58
79.1016 87.108 53.41
79.4678 87.138 49.27
79.8340 87.136 45.20
80.2002 87.108 41.19
80.5664 87.062 37.19
80.9326 86.991 33.08
81.2988 86.876 28.85
81.6650 86.692 24.53
82.0313 86.422 20.34
82.3975 86.071 16.55
82.7637 85.672 13.38
83.1299 85.279 10.91
83.4961 84.945 8.96
83.8623 84.691 7.15
84.2285 84.497 5.09
84.5947 84.310 2.61
84.9609 84.077 -0.22
85.3272 83.759 -3.14
85.6934 83.347 -5.84
86.0596 82.857 -7.97
86.4258 82.329 -9.32
86.7920 81.815 -9.81
87.1582 81.364 -9.63
87.5244 80.998 -9.04
87.8906 80.706 -8.32
88.2568 80.466 -7.54
88.6231 80.273 -6.67
88.9893 80.141 -5.75
89.3555 80.080 -5.00
89.7217 80.064 -4.70
90.0879 80.030 -4.94
90.4541 79.922 -5.43
90.8203 79.734 -5.61
91.1865 79.534 -5.05
91.5527 79.437 -3.79
91.9190 79.518 -2.54
92.2852 79.736 -2.16
92.6514 79.970 -3.00
93.0176 80.113 -4.69
93.3838 80.130 -6.57
93.7500 80.066 -8.06
94.1162 80.006 -9.02
94.4824 80.014 -9.75
94.8486 80.089 -10.71
95.2149 80.174 -12.12
95.5811 80.220 -13.80
95.9473 80.219 -15.41
96.3135 80.208 -16.74
96.6797 80.230 -17.88
97.0459 80.297 -19.11
97.4121 80.380 -20.66
97.7783 80.437 -22.50
98.1445 80.453 -24.43
98.5108 80.441 -26.28
98.8770 80.427 -28.08
99.2432 80.421 -30.02
99.6094 80.398 -32.27
99.9756 80.319 -34.80
100.3418 80.162 -37.39
100.7080 79.935 -39.78
101.0742 79.674 -41.82
101.4404 79.415 -43.62
101.8066 79.165 -45.38
102.1729 78.901 -47.25
102.5391 78.591 -49.13
102.9053 78.230 -50.74
103.2715 77.855 -51.85
103.6377 77.524 -52.49
104.0039 77.270 -53.01
104.3701 77.074 -53.81
104.7363 76.873 -55.01
105.1025 76.616 -56.37
105.4688 76.298 -57.47
105.8350 75.967 -58.00
106.2012 75.693 -57.97
106.5674 75.523 -57.77
106.9336 75.449 -57.86
107.2998 75.422 -58.51
107.6660 75.398 -59.72
108.0322 75.352 -61.41
108.3984 75.272 -63.57
108.7647 75.137 -66.24
109.1309 74.910 -69.41
109.4971 74.548 -72.92
109.8633 74.018 -76.44
110.2295 73.317 -79.54
110.5957 72.476 -81.80
110.9619 71.555 -83.04
111.3281 70.606 -83.36
111.6943 69.636 -83.06
112.0606 68.585 -82.28
112.4268 67.358 -80.63
112.7930 65.889 -76.90
113.1592 64.260 -69.04
113.5254 62.924 -54.93
113.8916 62.707 -36.25
114.2578 63.802 -19.80
114.6240 65.488 -9.15
114.9902 67.217 -3.09
115.3565 68.848 0.17
115.7227 70.394 1.56
116.0889 71.887 1.38
116.4551 73.321 -0.37
116.8213 74.664 -3.68
117.1875 75.872 -8.37
117.5537 76.917 -14.14
117.9199 77.792 -20.65
118.2861 78.513 -27.60
118.6524 79.110 -34.79
119.0186 79.619 -42.19
119.3848 80.064 -49.87
119.7510 80.451 -57.99
120.1172 80.764 -66.64
120.4834 80.980 -75.82
120.8496 81.076 -85.40
121.2158 81.043 -95.19
121.5820 80.886 -104.98
121.9483 80.624 -114.59
122.3145 80.284 -123.95
122.6807 79.892 -133.08
123.0469 79.465 -142.05
123.4131 79.007 -150.96
123.7793 78.515 -159.83
124.1455 77.994 -168.62
124.5117 77.457 -177.26
124.8779 76.934 174.25
125.2442 76.455 165.82
125.6104 76.038 157.28
125.9766 75.680 148.43
126.3428 75.359 139.18
126.7090 75.047 129.62
127.0752 74.722 119.91
127.4414 74.377 110.31
127.8076 74.018 101.02
128.1738 73.658 92.17
128.5400 73.313 83.80
128.9063 72.990 75.88
129.2725 72.694 68.33
129.6387 72.425 61.05
130.0049 72.183 53.92
130.3711 71.961 46.78
130.7373 71.743 39.47
131.1035 71.503 31.86
131.4697 71.210 23.93
131.8359 70.835 15.75
132.2022 70.366 7.48
132.5684 69.807 -0.76
132.9346 69.179 -8.94
133.3008 68.505 -17.20
133.6670 67.793 -25.86
134.0332 67.025 -35.36
134.3994 66.165 -46.09
134.7656 65.182 -58.41
135.1318 64.089 -72.62
135.4981 62.996 -88.96
135.8643 62.137 -107.34
136.2305 61.816 -126.79
136.5967 62.201 -145.41
136.9629 63.176 -161.61
137.3291 64.472 -175.02
137.6953 65.854 173.94
138.0615 67.190 164.78
138.4277 68.445 157.14
138.7940 69.634 150.63
139.1602 70.781 144.78
139.5264 71.886 139.10
139.8926 72.913 133.27
140.2588 73.819 127.25
140.6250 74.577 121.24
140.9912 75.197 115.54
141.3574 75.717 110.38
141.7236 76.196 105.76
142.0899 76.675 101.48
142.4561 77.162 97.23
142.8223 77.635 92.83
143.1885 78.063 88.30
143.5547 78.430 83.82
143.9209 78.753 79.57
144.2871 79.062 75.64
144.6533 79.388 71.89
145.0195 79.738 68.14
145.3858 80.096 64.19
145.7520 80.435 60.01
146.1182 80.733 55.69
146.4844 80.984 51.36
146.8506 81.197 47.12
147.2168 81.387 43.01
147.5830 81.566 38.97
147.9492 81.737 34.93
148.3154 81.897 30.83
148.6817 82.037 26.62
149.0479 82.147 22.30
149.4141 82.220 17.93
149.7803 82.251 13.55
150.1465 82.244 9.27
150.5127 82.212 5.12
150.8789 82.170 1.12
151.2451 82.133 -2.81
151.6113 82.106 -6.81
151.9776 82.077 -10.98
152.3438 82.026 -15.40
152.7100 81.934 -20.00
153.0762 81.787 -24.70
153.4424 81.581 -29.37
153.8086 81.322 -33.89
154.1748 81.021 -38.18
154.5410 80.693 -42.21
154.9072 80.353 -45.97
155.2735 80.016 -49.50
155.6397 79.693 -52.88
156.0059 79.386 -56.24
