* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -33.9 dBFS, measurement signal peak level -25.7 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 9:07:01 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0407 ms (-14 mm, -0.55 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R + Sub 5
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 52.026 157.05
0.7324 42.796 131.21
1.0986 46.101 -63.66
1.4648 54.115 -89.83
1.8311 56.736 -116.59
2.1973 56.899 -148.05
2.5635 55.647 169.35
2.9297 55.512 112.28
3.2959 57.864 62.61
3.6621 59.968 28.78
4.0283 60.743 3.82
4.3945 60.111 -15.39
4.7607 58.142 -27.94
5.1270 55.470 -29.66
5.4932 54.270 -23.79
5.8594 54.985 -32.79
6.2256 56.282 -63.78
6.5918 58.897 -104.66
6.9580 62.266 -139.27
7.3242 65.060 -165.25
7.6904 66.932 174.90
8.0566 68.047 159.95
8.4229 68.788 149.12
8.7891 69.579 140.26
9.1553 70.537 129.61
9.5215 71.372 114.41
9.8877 71.731 94.06
10.2539 71.129 68.88
10.6201 69.466 39.19
10.9863 66.588 4.67
11.3525 61.121 -40.13
11.7188 55.210 -162.01
12.0850 65.222 120.79
12.4512 70.585 84.58
12.8174 73.684 55.57
13.1836 75.355 30.78
13.5498 75.856 10.48
13.9160 75.355 -2.83
14.2822 74.555 -4.26
14.6484 75.469 4.19
15.0146 78.317 5.23
15.3809 81.128 -4.75
15.7471 83.192 -20.46
16.1133 84.487 -38.53
16.4795 85.090 -57.23
16.8457 85.068 -75.40
17.2119 84.469 -91.94
17.5781 83.366 -105.46
17.9443 81.946 -114.14
18.3105 80.687 -116.62
18.6768 80.256 -114.99
19.0430 80.724 -114.82
19.4092 81.460 -118.78
19.7754 81.964 -125.60
20.1416 82.063 -133.07
20.5078 81.786 -139.22
20.8740 81.326 -142.41
21.2402 81.068 -142.16
21.6064 81.384 -140.57
21.9727 82.207 -141.15
22.3389 83.105 -145.36
22.7051 83.713 -152.33
23.0713 83.861 -160.33
23.4375 83.527 -167.44
23.8037 82.853 -171.59
24.1699 82.251 -171.38
24.5361 82.296 -168.40
24.9023 83.076 -167.32
25.2686 84.071 -170.65
25.6348 84.818 -177.44
26.0010 85.136 174.27
26.3672 85.021 166.20
26.7334 84.572 159.80
27.0996 83.990 155.99
27.4658 83.539 154.73
27.8320 83.406 154.71
28.1982 83.565 154.26
28.5645 83.849 152.66
28.9307 84.119 150.07
29.2969 84.323 146.97
29.6631 84.458 143.67
30.0293 84.530 140.29
30.3955 84.538 136.93
30.7617 84.486 133.69
31.1279 84.388 130.66
31.4941 84.266 127.82
31.8604 84.128 125.04
32.2266 83.956 122.18
32.5928 83.720 119.30
32.9590 83.404 116.62
33.3252 83.026 114.45
33.6914 82.637 112.93
34.0576 82.290 111.90
34.4238 82.002 111.00
34.7900 81.740 109.94
35.1563 81.449 108.74
35.5225 81.100 107.71
35.8887 80.706 107.22
36.2549 80.319 107.49
36.6211 80.000 108.43
36.9873 79.780 109.69
37.3535 79.642 110.93
37.7197 79.543 112.04
38.0859 79.446 113.16
38.4522 79.345 114.54
38.8184 79.273 116.44
39.1846 79.290 118.84
39.5508 79.445 121.41
39.9170 79.738 123.62
40.2832 80.118 125.10
40.6494 80.514 125.80
41.0156 80.883 125.93
41.3818 81.218 125.72
41.7481 81.533 125.29
42.1143 81.838 124.57
42.4805 82.120 123.46
42.8467 82.348 121.94
43.2129 82.492 120.17
43.5791 82.539 118.38
43.9453 82.498 116.84
44.3115 82.390 115.66
44.6777 82.229 114.89
45.0439 82.012 114.55
45.4102 81.723 114.81
45.7764 81.358 116.09
46.1426 80.973 118.99
46.5088 80.713 123.91
46.8750 80.782 130.39
47.2412 81.291 136.89
47.6074 82.145 141.79
47.9736 83.128 144.50
48.3398 84.073 145.40
48.7061 84.905 145.20
49.0723 85.623 144.48
49.4385 86.263 143.60
49.8047 86.862 142.67
50.1709 87.443 141.61
50.5371 88.008 140.40
50.9033 88.554 139.05
51.2695 89.087 137.68
51.6357 89.633 136.36
52.0020 90.226 135.04
52.3682 90.890 133.49
52.7344 91.618 131.43
53.1006 92.382 128.70
53.4668 93.149 125.26
53.8330 93.899 121.21
54.1992 94.628 116.61
54.5654 95.335 111.44
54.9316 96.007 105.60
55.2979 96.619 99.02
55.6641 97.127 91.68
56.0303 97.488 83.74
56.3965 97.663 75.43
56.7627 97.630 67.12
57.1289 97.387 59.20
57.4951 96.954 52.10
57.8613 96.379 46.15
58.2275 95.736 41.55
58.5938 95.105 38.20
58.9600 94.540 35.73
59.3262 94.050 33.69
59.6924 93.600 31.82
60.0586 93.156 30.12
60.4248 92.711 28.78
60.7910 92.293 27.92
61.1572 91.943 27.46
61.5234 91.679 27.13
61.8897 91.485 26.66
62.2559 91.331 26.00
62.6221 91.204 25.28
62.9883 91.124 24.58
63.3545 91.123 23.79
63.7207 91.213 22.57
64.0869 91.360 20.55
64.4531 91.495 17.58
64.8193 91.551 13.80
65.1856 91.485 9.57
65.5518 91.290 5.30
65.9180 90.992 1.34
66.2842 90.639 -2.16
66.6504 90.276 -5.27
67.0166 89.928 -8.23
67.3828 89.584 -11.32
67.7490 89.210 -14.67
68.1152 88.768 -18.26
68.4815 88.232 -21.92
68.8477 87.594 -25.46
69.2139 86.852 -28.75
69.5801 86.011 -31.67
69.9463 85.067 -34.12
70.3125 84.014 -35.97
70.6787 82.851 -37.01
71.0449 81.585 -37.01
71.4111 80.231 -35.79
71.7773 78.783 -33.19
72.1436 77.194 -28.77
72.5098 75.413 -21.14
72.8760 73.635 -7.23
73.2422 72.858 14.90
73.6084 74.121 36.77
73.9746 76.437 49.08
74.3408 78.651 53.46
74.7070 80.462 53.52
75.0732 81.887 51.40
75.4395 83.000 48.15
75.8057 83.867 44.30
76.1719 84.536 40.12
76.5381 85.037 35.73
76.9043 85.386 31.27
77.2705 85.599 26.86
77.6367 85.694 22.64
78.0029 85.690 18.71
78.3691 85.611 15.13
78.7354 85.473 11.91
79.1016 85.290 9.09
79.4678 85.076 6.72
79.8340 84.852 4.86
80.2002 84.652 3.55
80.5664 84.517 2.67
80.9326 84.479 1.93
81.2988 84.539 0.95
81.6650 84.668 -0.63
82.0313 84.815 -2.99
82.3975 84.926 -6.17
82.7637 84.954 -10.10
83.1299 84.861 -14.62
83.4961 84.612 -19.53
83.8623 84.183 -24.59
84.2285 83.558 -29.46
84.5947 82.742 -33.77
84.9609 81.764 -37.17
85.3272 80.680 -39.41
85.6934 79.567 -40.53
86.0596 78.479 -40.91
86.4258 77.409 -41.20
86.7920 76.270 -41.90
87.1582 74.913 -43.20
87.5244 73.133 -44.79
87.8906 70.615 -45.82
88.2568 66.710 -43.59
88.6231 59.804 -22.52
88.9893 59.877 63.76
89.3555 66.982 84.65
89.7217 71.095 86.30
90.0879 73.839 84.29
90.4541 75.864 81.16
90.8203 77.460 77.56
91.1865 78.775 73.69
91.5527 79.884 69.58
91.9190 80.823 65.25
92.2852 81.612 60.78
92.6514 82.266 56.29
93.0176 82.805 51.88
93.3838 83.251 47.62
93.7500 83.623 43.52
94.1162 83.937 39.54
94.4824 84.197 35.64
94.8486 84.404 31.79
95.2149 84.556 28.00
95.5811 84.655 24.32
95.9473 84.707 20.77
96.3135 84.724 17.38
96.6797 84.716 14.12
97.0459 84.692 10.93
97.4121 84.653 7.72
97.7783 84.594 4.42
98.1445 84.504 1.01
98.5108 84.373 -2.51
98.8770 84.188 -6.09
99.2432 83.947 -9.63
99.6094 83.653 -13.03
99.9756 83.316 -16.19
100.3418 82.954 -19.05
100.7080 82.591 -21.62
101.0742 82.248 -23.98
101.4404 81.939 -26.29
101.8066 81.667 -28.74
102.1729 81.417 -31.52
102.5391 81.164 -34.74
102.9053 80.878 -38.43
103.2715 80.539 -42.52
103.6377 80.139 -46.92
104.0039 79.681 -51.58
104.3701 79.173 -56.53
104.7363 78.615 -61.89
105.1025 78.000 -67.78
105.4688 77.312 -74.25
105.8350 76.544 -81.32
106.2012 75.708 -88.93
106.5674 74.846 -97.05
106.9336 74.026 -105.73
107.2998 73.332 -115.15
107.6660 72.844 -125.44
108.0322 72.610 -136.53
108.3984 72.642 -148.06
108.7647 72.913 -159.44
109.1309 73.372 -170.13
109.4971 73.963 -179.80
109.8633 74.632 171.62
110.2295 75.337 163.98
110.5957 76.038 157.13
110.9619 76.701 150.92
111.3281 77.303 145.29
111.6943 77.834 140.24
112.0606 78.293 135.80
112.4268 78.690 132.01
112.7930 79.041 128.91
113.1592 79.370 126.51
113.5254 79.704 124.78
113.8916 80.074 123.60
114.2578 80.499 122.78
114.6240 80.985 122.10
114.9902 81.522 121.38
115.3565 82.097 120.53
115.7227 82.699 119.49
116.0889 83.317 118.21
116.4551 83.941 116.68
116.8213 84.560 114.89
117.1875 85.168 112.90
117.5537 85.767 110.76
117.9199 86.369 108.47
118.2861 86.984 105.94
118.6524 87.612 103.00
119.0186 88.231 99.51
119.3848 88.808 95.39
119.7510 89.308 90.75
120.1172 89.708 85.74
120.4834 90.002 80.57
120.8496 90.195 75.43
121.2158 90.301 70.41
121.5820 90.334 65.57
121.9483 90.301 60.92
122.3145 90.203 56.48
122.6807 90.042 52.31
123.0469 89.823 48.50
123.4131 89.562 45.10
123.7793 89.278 42.13
124.1455 88.985 39.53
124.5117 88.688 37.20
124.8779 88.380 35.08
125.2442 88.052 33.19
125.6104 87.702 31.60
125.9766 87.336 30.38
126.3428 86.967 29.55
126.7090 86.607 29.10
127.0752 86.258 29.01
127.4414 85.925 29.30
127.8076 85.621 30.03
128.1738 85.373 31.21
128.5400 85.209 32.69
128.9063 85.140 34.21
129.2725 85.149 35.55
129.6387 85.205 36.60
130.0049 85.281 37.42
130.3711 85.371 38.14
130.7373 85.485 38.82
131.1035 85.639 39.42
131.4697 85.831 39.79
131.8359 86.047 39.84
132.2022 86.261 39.54
132.5684 86.453 38.98
132.9346 86.619 38.30
133.3008 86.765 37.61
133.6670 86.905 36.92
134.0332 87.050 36.19
134.3994 87.200 35.33
134.7656 87.343 34.28
135.1318 87.464 33.05
135.4981 87.552 31.72
135.8643 87.605 30.38
136.2305 87.633 29.10
136.5967 87.644 27.90
136.9629 87.644 26.75
137.3291 87.632 25.61
137.6953 87.602 24.48
138.0615 87.548 23.43
138.4277 87.474 22.53
138.7940 87.390 21.83
139.1602 87.310 21.33
139.5264 87.242 20.99
139.8926 87.188 20.76
140.2588 87.147 20.62
140.6250 87.120 20.56
140.9912 87.109 20.59
141.3574 87.118 20.69
141.7236 87.150 20.83
142.0899 87.203 20.99
142.4561 87.279 21.15
142.8223 87.380 21.31
143.1885 87.513 21.44
143.5547 87.683 21.44
143.9209 87.883 21.22
144.2871 88.099 20.69
144.6533 88.311 19.83
145.0195 88.503 18.70
145.3858 88.664 17.39
145.7520 88.793 15.98
146.1182 88.893 14.57
146.4844 88.971 13.20
146.8506 89.038 11.90
147.2168 89.101 10.66
147.5830 89.169 9.46
147.9492 89.245 8.23
148.3154 89.326 6.93
148.6817 89.409 5.52
149.0479 89.486 3.98
149.4141 89.549 2.31
149.7803 89.593 0.55
150.1465 89.611 -1.26
150.5127 89.602 -3.07
150.8789 89.572 -4.82
151.2451 89.526 -6.47
151.6113 89.471 -8.06
151.9776 89.406 -9.61
152.3438 89.321 -11.11
152.7100 89.211 -12.49
153.0762 89.078 -13.59
153.4424 88.950 -14.28
153.8086 88.866 -14.60
154.1748 88.857 -14.77
154.5410 88.922 -15.13
154.9072 89.022 -15.90
155.2735 89.111 -17.05
155.6397 89.163 -18.35
156.0059 89.190 -19.55
156.3721 89.232 -20.55
156.7383 89.325 -21.52
157.1045 89.476 -22.79
157.4707 89.651 -24.63
157.8369 89.795 -27.08
158.2031 89.868 -29.95
158.5693 89.857 -32.96
158.9356 89.776 -35.85
