* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -34.0 dBFS, measurement signal peak level -25.8 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 9:06:35 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0412 ms (-14 mm, -0.56 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R + Sub 2
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 40.633 -130.87
0.7324 43.947 -144.91
1.0986 42.584 -177.23
1.4648 41.336 95.82
1.8311 49.534 34.13
2.1973 54.978 5.54
2.5635 58.111 -16.81
2.9297 59.637 -37.37
3.2959 59.790 -57.32
3.6621 58.530 -77.23
4.0283 55.497 -97.99
4.3945 49.468 -123.76
4.7607 38.485 150.72
5.1270 45.921 67.11
5.4932 47.956 51.93
5.8594 46.354 62.68
6.2256 48.262 105.53
6.5918 54.066 119.57
6.9580 58.133 115.51
7.3242 60.646 106.70
7.6904 62.022 97.09
8.0566 62.540 89.00
8.4229 62.604 84.76
8.7891 63.000 84.79
9.1553 64.369 83.71
9.5215 66.245 75.50
9.8877 67.837 59.97
10.2539 68.469 39.41
10.6201 67.949 15.74
10.9863 66.010 -9.87
11.3525 60.987 -37.50
11.7188 43.155 155.77
12.0850 64.161 98.49
12.4512 70.065 72.54
12.8174 73.235 48.86
13.1836 74.910 27.43
13.5498 75.464 9.44
13.9160 75.147 -2.51
14.2822 74.667 -4.55
14.6484 75.600 1.02
15.0146 78.137 1.02
15.3809 80.771 -8.32
15.7471 82.804 -23.11
16.1133 84.147 -40.32
16.4795 84.845 -58.22
16.8457 84.948 -75.67
17.2119 84.499 -91.62
17.5781 83.563 -104.85
17.9443 82.303 -113.81
18.3105 81.107 -117.29
18.6768 80.543 -116.66
19.0430 80.780 -116.47
19.4092 81.342 -119.68
19.7754 81.740 -125.64
20.1416 81.770 -132.32
20.5078 81.452 -137.62
20.8740 81.015 -139.85
21.2402 80.894 -138.86
21.6064 81.412 -137.44
21.9727 82.369 -139.03
22.3389 83.293 -144.38
22.7051 83.857 -152.21
23.0713 83.927 -160.64
23.4375 83.510 -167.70
23.8037 82.788 -171.23
24.1699 82.246 -170.06
24.5361 82.471 -166.63
24.9023 83.408 -166.01
25.2686 84.454 -170.06
25.6348 85.177 -177.36
26.0010 85.434 174.11
26.3672 85.244 166.09
26.7334 84.726 159.97
27.0996 84.106 156.61
27.4658 83.662 155.70
27.8320 83.555 155.65
28.1982 83.700 154.83
28.5645 83.909 152.85
28.9307 84.067 150.20
29.2969 84.171 147.46
29.6631 84.271 144.80
30.0293 84.392 141.99
30.3955 84.510 138.74
30.7617 84.565 135.04
31.1279 84.515 131.15
31.4941 84.351 127.47
31.8604 84.106 124.30
32.2266 83.835 121.76
32.5928 83.583 119.66
32.9590 83.362 117.73
33.3252 83.151 115.71
33.6914 82.913 113.56
34.0576 82.614 111.43
34.4238 82.248 109.58
34.7900 81.835 108.27
35.1563 81.418 107.59
35.5225 81.039 107.46
35.8887 80.715 107.66
36.2549 80.436 107.97
36.6211 80.174 108.38
36.9873 79.918 109.02
37.3535 79.681 110.02
37.7197 79.487 111.40
38.0859 79.351 113.05
38.4522 79.273 114.90
38.8184 79.252 116.96
39.1846 79.306 119.26
39.5508 79.469 121.66
39.9170 79.754 123.80
40.2832 80.130 125.32
40.6494 80.538 126.08
41.0156 80.929 126.20
41.3818 81.282 125.89
41.7481 81.600 125.31
42.1143 81.894 124.50
42.4805 82.162 123.41
42.8467 82.387 122.02
43.2129 82.549 120.37
43.5791 82.632 118.60
43.9453 82.628 116.88
44.3115 82.535 115.37
44.6777 82.356 114.24
45.0439 82.094 113.68
45.4102 81.759 113.95
45.7764 81.376 115.37
46.1426 81.003 118.32
46.5088 80.753 123.03
46.8750 80.787 129.21
47.2412 81.223 135.70
47.6074 82.026 140.99
47.9736 83.020 144.15
48.3398 84.012 145.26
48.7061 84.887 144.97
49.0723 85.615 144.04
49.4385 86.229 143.02
49.8047 86.791 142.18
50.1709 87.356 141.43
50.5371 87.943 140.52
50.9033 88.536 139.31
51.2695 89.114 137.83
51.6357 89.676 136.28
52.0020 90.255 134.75
52.3682 90.890 133.15
52.7344 91.599 131.20
53.1006 92.365 128.59
53.4668 93.146 125.20
53.8330 93.908 121.09
54.1992 94.636 116.40
54.5654 95.329 111.18
54.9316 95.987 105.38
55.2979 96.590 98.90
55.6641 97.103 91.68
56.0303 97.477 83.80
56.3965 97.667 75.49
56.7627 97.644 67.10
57.1289 97.398 59.07
57.4951 96.949 51.87
57.8613 96.349 45.89
58.2275 95.680 41.36
58.5938 95.034 38.15
58.9600 94.472 35.82
59.3262 93.996 33.85
59.6924 93.565 31.94
60.0586 93.140 30.14
60.4248 92.716 28.62
60.7910 92.319 27.45
61.1572 91.974 26.53
61.5234 91.679 25.64
61.8897 91.408 24.72
62.2559 91.147 23.97
62.6221 90.925 23.60
62.9883 90.807 23.60
63.3545 90.846 23.50
63.7207 91.027 22.65
64.0869 91.263 20.60
64.4531 91.452 17.40
64.8193 91.521 13.42
65.1856 91.446 9.17
65.5518 91.246 5.07
65.9180 90.961 1.35
66.2842 90.635 -1.97
66.6504 90.296 -5.04
67.0166 89.950 -8.04
67.3828 89.581 -11.11
67.7490 89.171 -14.27
68.1152 88.706 -17.51
68.4815 88.176 -20.79
68.8477 87.571 -24.10
69.2139 86.871 -27.39
69.5801 86.059 -30.52
69.9463 85.117 -33.30
70.3125 84.046 -35.44
70.6787 82.862 -36.69
71.0449 81.591 -36.89
71.4111 80.242 -36.01
71.7773 78.783 -33.95
72.1436 77.131 -30.14
72.5098 75.221 -22.82
72.8760 73.291 -8.30
73.2422 72.541 15.32
73.6084 74.028 37.55
73.9746 76.466 49.16
74.3408 78.701 52.92
74.7070 80.493 52.62
75.0732 81.885 50.38
75.4395 82.963 47.25
75.8057 83.810 43.73
76.1719 84.485 39.99
76.5381 85.024 36.02
76.9043 85.432 31.81
77.2705 85.703 27.40
77.6367 85.828 22.97
78.0029 85.813 18.75
78.3691 85.682 15.00
78.7354 85.477 11.86
79.1016 85.245 9.35
79.4678 85.022 7.34
79.8340 84.826 5.67
80.2002 84.664 4.24
80.5664 84.542 3.00
80.9326 84.480 1.85
81.2988 84.490 0.60
81.6650 84.568 -1.05
82.0313 84.680 -3.34
82.3975 84.777 -6.38
82.7637 84.808 -10.12
83.1299 84.735 -14.42
83.4961 84.531 -19.07
83.8623 84.176 -23.88
84.2285 83.654 -28.65
84.5947 82.955 -33.13
84.9609 82.078 -37.00
85.3272 81.047 -39.95
85.6934 79.910 -41.73
86.0596 78.738 -42.40
86.4258 77.576 -42.37
86.7920 76.393 -42.33
87.1582 75.061 -42.73
87.5244 73.360 -43.51
87.8906 70.968 -43.77
88.2568 67.300 -40.66
88.6231 61.188 -20.11
88.9893 60.355 56.30
89.3555 67.005 82.16
89.7217 71.162 85.57
90.0879 73.964 84.24
90.4541 76.024 81.32
90.8203 77.619 77.74
91.1865 78.903 73.88
91.5527 79.967 69.90
91.9190 80.871 65.84
92.2852 81.652 61.70
92.6514 82.328 57.43
93.0176 82.904 53.04
93.3838 83.381 48.57
93.7500 83.761 44.10
94.1162 84.048 39.75
94.4824 84.257 35.60
94.8486 84.406 31.71
95.2149 84.515 28.10
95.5811 84.602 24.69
95.9473 84.678 21.39
96.3135 84.743 18.07
96.6797 84.788 14.66
97.0459 84.799 11.11
97.4121 84.764 7.46
97.7783 84.673 3.78
98.1445 84.527 0.14
98.5108 84.330 -3.36
98.8770 84.096 -6.68
99.2432 83.835 -9.81
99.6094 83.558 -12.80
99.9756 83.270 -15.67
100.3418 82.969 -18.48
100.7080 82.657 -21.22
101.0742 82.338 -23.87
101.4404 82.025 -26.46
101.8066 81.731 -29.08
102.1729 81.459 -31.90
102.5391 81.197 -35.11
102.9053 80.916 -38.84
103.2715 80.585 -43.07
103.6377 80.180 -47.71
104.0039 79.695 -52.63
104.3701 79.141 -57.73
104.7363 78.534 -63.06
105.1025 77.886 -68.73
105.4688 77.194 -74.91
105.8350 76.451 -81.72
106.2012 75.654 -89.19
106.5674 74.828 -97.28
106.9336 74.026 -106.00
107.2998 73.329 -115.40
107.6660 72.823 -125.62
108.0322 72.569 -136.64
108.3984 72.584 -148.20
108.7647 72.840 -159.79
109.1309 73.279 -170.81
109.4971 73.843 179.18
109.8633 74.485 170.34
110.2295 75.168 162.59
110.5957 75.860 155.72
110.9619 76.524 149.54
111.3281 77.128 143.98
111.6943 77.653 139.07
112.0606 78.104 134.93
112.4268 78.507 131.61
112.7930 78.898 129.06
113.1592 79.306 127.11
113.5254 79.741 125.52
113.8916 80.195 124.13
114.2578 80.656 122.87
114.6240 81.120 121.79
114.9902 81.598 120.90
115.3565 82.111 120.17
115.7227 82.674 119.45
116.0889 83.286 118.52
116.4551 83.930 117.25
116.8213 84.580 115.56
117.1875 85.218 113.51
117.5537 85.835 111.18
117.9199 86.435 108.63
118.2861 87.027 105.87
118.6524 87.616 102.81
119.0186 88.194 99.35
119.3848 88.744 95.41
119.7510 89.239 90.99
120.1172 89.655 86.17
120.4834 89.978 81.08
120.8496 90.199 75.90
121.2158 90.322 70.77
121.5820 90.357 65.81
121.9483 90.315 61.12
122.3145 90.212 56.73
122.6807 90.058 52.67
123.0469 89.864 48.92
123.4131 89.635 45.47
123.7793 89.376 42.32
124.1455 89.088 39.46
124.5117 88.774 36.91
124.8779 88.439 34.69
125.2442 88.088 32.81
125.6104 87.730 31.29
125.9766 87.368 30.08
126.3428 87.005 29.19
126.7090 86.638 28.64
127.0752 86.272 28.48
127.4414 85.917 28.81
127.8076 85.601 29.67
128.1738 85.354 30.99
128.5400 85.201 32.56
128.9063 85.140 34.13
129.2725 85.152 35.51
129.6387 85.210 36.65
130.0049 85.296 37.58
130.3711 85.405 38.38
130.7373 85.539 39.07
131.1035 85.704 39.59
131.4697 85.893 39.89
131.8359 86.095 39.91
132.2022 86.294 39.66
132.5684 86.479 39.19
132.9346 86.644 38.59
133.3008 86.792 37.92
133.6670 86.931 37.22
134.0332 87.068 36.48
134.3994 87.209 35.64
134.7656 87.346 34.64
135.1318 87.469 33.46
135.4981 87.567 32.13
135.8643 87.632 30.72
136.2305 87.665 29.31
136.5967 87.671 27.96
136.9629 87.657 26.68
137.3291 87.628 25.49
137.6953 87.583 24.38
138.0615 87.524 23.39
138.4277 87.457 22.55
138.7940 87.387 21.86
139.1602 87.323 21.31
139.5264 87.266 20.87
139.8926 87.215 20.51
140.2588 87.167 20.25
140.6250 87.124 20.14
140.9912 87.095 20.19
141.3574 87.094 20.38
141.7236 87.125 20.62
142.0899 87.188 20.85
142.4561 87.273 21.02
142.8223 87.377 21.14
143.1885 87.504 21.25
143.5547 87.664 21.29
143.9209 87.861 21.15
144.2871 88.084 20.71
144.6533 88.310 19.88
145.0195 88.514 18.72
145.3858 88.679 17.34
145.7520 88.804 15.90
146.1182 88.900 14.50
146.4844 88.979 13.19
146.8506 89.055 11.95
147.2168 89.132 10.73
147.5830 89.212 9.50
147.9492 89.296 8.22
148.3154 89.382 6.88
148.6817 89.466 5.42
149.0479 89.539 3.83
149.4141 89.591 2.13
149.7803 89.616 0.39
150.1465 89.615 -1.32
150.5127 89.597 -2.95
150.8789 89.572 -4.52
151.2451 89.541 -6.09
151.6113 89.497 -7.70
151.9776 89.429 -9.31
152.3438 89.331 -10.83
152.7100 89.211 -12.15
153.0762 89.085 -13.21
153.4424 88.974 -14.03
153.8086 88.888 -14.67
154.1748 88.831 -15.23
154.5410 88.803 -15.73
154.9072 88.807 -16.19
155.2735 88.853 -16.67
155.6397 88.943 -17.28
156.0059 89.073 -18.13
156.3721 89.226 -19.33
156.7383 89.381 -20.90
157.1045 89.524 -22.80
157.4707 89.643 -24.98
157.8369 89.731 -27.39
158.2031 89.783 -30.00
158.5693 89.791 -32.74
158.9356 89.752 -35.54
