* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -33.6 dBFS, measurement signal peak level -29.1 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 8:57:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0493 ms (-17 mm, -0.67 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: L 5
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 46.112 -18.27
0.7324 46.887 -37.49
1.0986 46.266 -55.36
1.4648 41.569 -58.35
1.8311 42.962 24.97
2.1973 52.649 24.89
2.5635 57.788 5.69
2.9297 60.752 -17.22
3.2959 62.255 -41.98
3.6621 62.573 -68.42
4.0283 61.826 -96.96
4.3945 60.081 -128.48
4.7607 57.418 -164.22
5.1270 53.926 154.45
5.4932 49.493 104.47
5.8594 45.139 29.40
6.2256 48.143 -49.34
6.5918 52.669 -84.95
6.9580 56.200 -101.07
7.3242 59.591 -110.51
7.6904 62.890 -120.91
8.0566 65.672 -134.62
8.4229 67.672 -151.00
8.7891 68.802 -169.09
9.1553 69.028 171.79
9.5215 68.282 151.98
9.8877 66.400 131.60
10.2539 62.723 110.51
10.6201 56.112 87.58
10.9863 37.980 35.92
11.3525 49.178 -123.19
11.7188 52.146 -150.36
12.0850 50.522 -179.72
12.4512 45.023 130.31
12.8174 45.160 29.83
13.1836 50.229 -18.56
13.5498 51.969 -48.77
13.9160 51.167 -77.06
14.2822 47.668 -111.45
14.6484 41.934 178.37
15.0146 45.854 92.46
15.3809 49.878 54.87
15.7471 51.429 28.83
16.1133 51.499 6.97
16.4795 50.846 -11.44
16.8457 50.425 -25.96
17.2119 51.195 -38.40
17.5781 53.137 -52.25
17.9443 55.398 -67.93
18.3105 57.304 -83.64
18.6768 58.574 -97.66
19.0430 59.185 -108.52
19.4092 59.325 -114.98
19.7754 59.397 -116.76
20.1416 59.797 -116.16
20.5078 60.465 -116.75
20.8740 60.975 -119.86
21.2402 60.984 -124.27
21.6064 60.376 -127.70
21.9727 59.274 -127.47
22.3389 58.183 -121.31
22.7051 57.927 -110.93
23.0713 58.699 -102.72
23.4375 59.843 -100.00
23.8037 60.864 -101.67
24.1699 61.621 -105.96
24.5361 62.121 -111.66
24.9023 62.418 -117.89
25.2686 62.591 -124.01
25.6348 62.735 -129.70
26.0010 62.916 -135.06
26.3672 63.115 -140.37
26.7334 63.231 -145.58
27.0996 63.163 -149.87
27.4658 62.924 -151.81
27.8320 62.770 -150.19
28.1982 63.120 -146.04
28.5645 64.066 -142.95
28.9307 65.197 -143.22
29.2969 66.089 -146.18
29.6631 66.582 -149.94
30.0293 66.739 -152.78
30.3955 66.769 -153.83
30.7617 66.901 -153.63
31.1279 67.188 -153.64
31.4941 67.476 -154.72
31.8604 67.595 -156.38
32.2266 67.530 -157.34
32.5928 67.457 -156.70
32.9590 67.623 -155.01
33.3252 68.088 -154.06
33.6914 68.654 -155.09
34.0576 69.082 -157.72
34.4238 69.272 -160.70
34.7900 69.282 -162.77
35.1563 69.282 -163.34
35.5225 69.449 -162.89
35.8887 69.820 -162.56
36.2549 70.290 -163.12
36.6211 70.733 -164.48
36.9873 71.097 -166.15
37.3535 71.399 -167.73
37.7197 71.675 -169.15
38.0859 71.936 -170.53
38.4522 72.164 -171.91
38.8184 72.347 -173.13
39.1846 72.507 -173.97
39.5508 72.695 -174.41
39.9170 72.948 -174.76
40.2832 73.250 -175.43
40.6494 73.537 -176.58
41.0156 73.739 -177.97
41.3818 73.832 -179.04
41.7481 73.853 -179.21
42.1143 73.899 -178.13
42.4805 74.075 -175.98
42.8467 74.439 -173.26
43.2129 74.988 -170.46
43.5791 75.710 -167.79
43.9453 76.618 -165.46
44.3115 77.723 -163.95
44.6777 78.978 -163.92
45.0439 80.272 -165.76
45.4102 81.481 -169.35
45.7764 82.518 -174.23
46.1426 83.349 -179.79
46.5088 83.983 174.51
46.8750 84.465 169.08
47.2412 84.855 164.08
47.6074 85.205 159.42
47.9736 85.539 154.87
48.3398 85.845 150.25
48.7061 86.098 145.57
49.0723 86.283 141.01
49.4385 86.416 136.83
49.8047 86.538 133.18
50.1709 86.699 129.98
50.5371 86.925 126.99
50.9033 87.209 123.95
51.2695 87.527 120.80
51.6357 87.866 117.62
52.0020 88.243 114.50
52.3682 88.687 111.34
52.7344 89.209 107.85
53.1006 89.787 103.74
53.4668 90.373 98.88
53.8330 90.928 93.35
54.1992 91.438 87.33
54.5654 91.914 80.89
54.9316 92.370 73.98
55.2979 92.804 66.38
55.6641 93.186 57.91
56.0303 93.465 48.50
56.3965 93.590 38.30
56.7627 93.520 27.61
57.1289 93.238 16.84
57.4951 92.753 6.42
57.8613 92.098 -3.21
58.2275 91.339 -11.72
58.5938 90.558 -19.00
58.9600 89.840 -25.22
59.3262 89.238 -30.82
59.6924 88.760 -36.25
60.0586 88.378 -41.86
60.4248 88.059 -47.75
60.7910 87.779 -53.90
61.1572 87.531 -60.24
61.5234 87.326 -66.68
61.8897 87.196 -73.20
62.2559 87.183 -79.99
62.6221 87.311 -87.44
62.9883 87.565 -96.04
63.3545 87.879 -106.16
63.7207 88.168 -117.82
64.0869 88.352 -130.76
64.4531 88.377 -144.50
64.8193 88.218 -158.48
65.1856 87.876 -172.09
65.5518 87.382 175.22
65.9180 86.794 163.85
66.2842 86.192 153.95
66.6504 85.644 145.29
67.0166 85.174 137.44
67.3828 84.751 130.00
67.7490 84.315 122.86
68.1152 83.824 116.23
68.4815 83.276 110.40
68.8477 82.701 105.55
69.2139 82.134 101.62
69.5801 81.579 98.46
69.9463 81.016 96.12
70.3125 80.449 94.90
70.6787 79.949 95.17
71.0449 79.645 96.76
71.4111 79.618 98.74
71.7773 79.809 100.08
72.1436 80.071 100.48
72.5098 80.305 100.45
72.8760 80.523 100.68
73.2422 80.817 101.40
73.6084 81.268 102.18
73.9746 81.871 102.30
74.3408 82.541 101.35
74.7070 83.191 99.40
75.0732 83.778 96.80
75.4395 84.303 93.87
75.8057 84.786 90.70
76.1719 85.238 87.28
76.5381 85.650 83.57
76.9043 86.010 79.59
77.2705 86.309 75.46
77.6367 86.552 71.29
78.0029 86.752 67.14
78.3691 86.919 62.99
78.7354 87.056 58.79
79.1016 87.157 54.53
79.4678 87.216 50.24
79.8340 87.237 45.98
80.2002 87.228 41.76
80.5664 87.192 37.51
80.9326 87.122 33.17
81.2988 86.994 28.72
81.6650 86.786 24.29
82.0313 86.487 20.13
82.3975 86.120 16.55
82.7637 85.734 13.68
83.1299 85.389 11.44
83.4961 85.121 9.46
83.8623 84.916 7.32
84.2285 84.724 4.79
84.5947 84.489 1.92
84.9609 84.178 -1.05
85.3272 83.787 -3.83
85.6934 83.330 -6.22
86.0596 82.828 -8.11
86.4258 82.297 -9.42
86.7920 81.761 -10.05
87.1582 81.254 -9.94
87.5244 80.821 -9.19
87.8906 80.495 -8.05
88.2568 80.278 -6.87
88.6231 80.145 -5.91
88.9893 80.062 -5.23
89.3555 80.012 -4.79
89.7217 79.986 -4.61
90.0879 79.972 -4.72
90.4541 79.942 -5.11
90.8203 79.873 -5.61
91.1865 79.770 -5.94
91.5527 79.669 -5.91
91.9190 79.620 -5.57
92.2852 79.653 -5.23
92.6514 79.752 -5.24
93.0176 79.870 -5.72
93.3838 79.969 -6.57
93.7500 80.039 -7.56
94.1162 80.096 -8.56
94.4824 80.160 -9.59
94.8486 80.231 -10.78
95.2149 80.294 -12.17
95.5811 80.328 -13.70
95.9473 80.330 -15.23
96.3135 80.314 -16.61
96.6797 80.305 -17.84
97.0459 80.325 -19.03
97.4121 80.372 -20.36
97.7783 80.432 -21.98
98.1445 80.478 -23.93
98.5108 80.486 -26.14
98.8770 80.441 -28.49
99.2432 80.344 -30.81
99.6094 80.207 -32.99
99.9756 80.054 -34.97
100.3418 79.906 -36.85
100.7080 79.767 -38.80
101.0742 79.617 -40.95
101.4404 79.423 -43.29
101.8066 79.162 -45.61
102.1729 78.839 -47.63
102.5391 78.494 -49.13
102.9053 78.183 -50.19
103.2715 77.936 -51.12
103.6377 77.732 -52.31
104.0039 77.509 -53.88
104.3701 77.213 -55.55
104.7363 76.833 -56.85
105.1025 76.423 -57.34
105.4688 76.080 -56.97
105.8350 75.884 -56.23
106.2012 75.831 -55.87
106.5674 75.837 -56.36
106.9336 75.802 -57.64
107.2998 75.671 -59.28
107.6660 75.450 -60.76
108.0322 75.196 -61.82
108.3984 74.980 -62.57
108.7647 74.833 -63.50
109.1309 74.720 -65.14
109.4971 74.556 -67.75
109.8633 74.244 -71.19
110.2295 73.713 -75.01
110.5957 72.934 -78.55
110.9619 71.924 -81.11
111.3281 70.761 -82.09
111.6943 69.562 -81.30
112.0606 68.426 -79.15
112.4268 67.339 -76.32
112.7930 66.165 -72.90
113.1592 64.763 -67.52
113.5254 63.237 -57.27
113.8916 62.342 -39.83
114.2578 63.057 -20.48
114.6240 64.904 -7.65
114.9902 66.877 -1.56
115.3565 68.636 0.76
115.7227 70.201 1.17
116.0889 71.656 0.34
116.4551 73.047 -1.69
116.8213 74.365 -4.98
117.1875 75.579 -9.49
117.5537 76.657 -15.03
117.9199 77.588 -21.32
118.2861 78.378 -28.13
118.6524 79.046 -35.31
119.0186 79.609 -42.82
119.3848 80.082 -50.69
119.7510 80.463 -58.98
120.1172 80.743 -67.71
120.4834 80.911 -76.83
120.8496 80.957 -86.21
121.2158 80.883 -95.69
121.5820 80.703 -105.11
121.9483 80.445 -114.34
122.3145 80.138 -123.36
122.6807 79.807 -132.27
123.0469 79.460 -141.19
123.4131 79.085 -150.24
123.7793 78.664 -159.39
124.1455 78.180 -168.51
124.5117 77.639 -177.38
124.8779 77.075 174.17
125.2442 76.540 166.15
125.6104 76.084 158.30
125.9766 75.721 150.18
126.3428 75.420 141.41
126.7090 75.121 131.88
127.0752 74.769 121.81
127.4414 74.345 111.64
127.8076 73.871 101.87
128.1738 73.408 92.82
128.5400 73.031 84.54
128.9063 72.790 76.69
129.2725 72.670 68.80
129.6387 72.603 60.59
130.0049 72.509 52.09
130.3711 72.332 43.63
130.7373 72.062 35.55
131.1035 71.726 28.07
131.4697 71.365 21.13
131.8359 71.004 14.38
132.2022 70.623 7.43
132.5684 70.170 -0.01
132.9346 69.585 -7.97
133.3008 68.831 -16.32
133.6670 67.904 -24.89
134.0332 66.839 -33.68
134.3994 65.702 -43.03
134.7656 64.571 -53.69
135.1318 63.532 -66.72
135.4981 62.711 -83.07
135.8643 62.300 -102.72
136.2305 62.466 -124.00
136.5967 63.166 -144.21
136.9629 64.164 -161.44
137.3291 65.243 -175.18
137.6953 66.318 174.24
138.0615 67.400 166.12
138.4277 68.522 159.54
138.7940 69.683 153.59
139.1602 70.835 147.64
139.5264 71.916 141.43
139.8926 72.882 135.05
140.2588 73.718 128.71
140.6250 74.435 122.59
140.9912 75.059 116.82
141.3574 75.615 111.40
141.7236 76.122 106.29
142.0899 76.587 101.45
142.4561 77.019 96.87
142.8223 77.427 92.54
143.1885 77.825 88.45
143.5547 78.222 84.52
143.9209 78.624 80.64
144.2871 79.022 76.71
144.6533 79.404 72.71
145.0195 79.763 68.65
145.3858 80.094 64.59
145.7520 80.403 60.54
146.1182 80.693 56.49
146.4844 80.967 52.38
146.8506 81.217 48.18
147.2168 81.435 43.89
147.5830 81.615 39.54
147.9492 81.755 35.19
148.3154 81.862 30.90
148.6817 81.944 26.69
149.0479 82.012 22.52
149.4141 82.068 18.35
149.7803 82.110 14.15
150.1465 82.133 9.89
150.5127 82.136 5.62
150.8789 82.120 1.37
151.2451 82.091 -2.86
151.6113 82.055 -7.09
151.9776 82.013 -11.36
152.3438 81.961 -15.75
152.7100 81.886 -20.27
153.0762 81.774 -24.91
153.4424 81.612 -29.61
153.8086 81.395 -34.27
154.1748 81.121 -38.79
154.5410 80.798 -43.06
154.9072 80.437 -47.00
155.2735 80.058 -50.58
155.6397 79.681 -53.82
