* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -33.9 dBFS, measurement signal peak level -29.6 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 9:02:25 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0325 ms (-11 mm, -0.44 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R 5
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 31.743 31.30
0.7324 39.438 44.72
1.0986 46.483 31.06
1.4648 51.708 9.88
1.8311 55.536 -13.21
2.1973 58.279 -36.72
2.5635 60.134 -60.15
2.9297 61.230 -83.26
3.2959 61.649 -105.82
3.6621 61.438 -127.53
4.0283 60.607 -148.03
4.3945 59.103 -166.91
4.7607 56.736 176.37
5.1270 52.877 162.99
5.4932 44.775 162.61
5.8594 44.508 -84.35
6.2256 53.804 -82.95
6.5918 58.316 -96.06
6.9580 60.946 -112.01
7.3242 62.283 -129.24
7.6904 62.401 -147.09
8.0566 61.050 -164.92
8.4229 57.282 178.88
8.7891 45.721 -176.13
9.1553 53.591 -60.73
9.5215 60.423 -73.38
9.8877 63.250 -91.19
10.2539 63.781 -109.86
10.6201 62.373 -128.39
10.9863 58.690 -145.46
11.3525 49.361 -150.59
11.7188 50.425 -32.23
12.0850 58.015 -40.96
12.4512 60.591 -59.31
12.8174 60.851 -79.85
13.1836 59.059 -102.50
13.5498 54.131 -131.48
13.9160 44.489 126.24
14.2822 55.308 42.39
14.6484 60.251 14.39
15.0146 62.600 -8.52
15.3809 63.563 -29.74
15.7471 63.574 -49.68
16.1133 62.856 -67.96
16.4795 61.582 -83.66
16.8457 59.990 -95.39
17.2119 58.486 -101.96
17.5781 57.595 -104.18
17.9443 57.523 -105.37
18.3105 57.974 -107.93
18.6768 58.614 -111.90
19.0430 59.293 -116.77
19.4092 59.910 -122.52
19.7754 60.321 -129.14
20.1416 60.356 -136.07
20.5078 59.900 -141.96
20.8740 58.985 -144.75
21.2402 57.964 -142.37
21.6064 57.509 -135.69
21.9727 57.838 -130.04
22.3389 58.326 -128.60
22.7051 58.415 -129.63
23.0713 58.014 -129.98
23.4375 57.420 -127.42
23.8037 57.074 -122.54
24.1699 57.009 -118.14
24.5361 56.793 -114.55
24.9023 56.272 -107.69
25.2686 56.398 -93.69
25.6348 58.380 -80.65
26.0010 61.145 -78.35
26.3672 63.443 -84.33
26.7334 64.974 -94.13
27.0996 65.752 -104.82
27.4658 65.873 -114.18
27.8320 65.519 -120.13
28.1982 65.095 -121.00
28.5645 65.209 -117.69
28.9307 66.095 -114.59
29.2969 67.317 -114.75
29.6631 68.419 -117.56
30.0293 69.257 -121.16
30.3955 69.909 -124.22
30.7617 70.529 -126.37
31.1279 71.226 -128.19
31.4941 71.983 -130.46
31.8604 72.698 -133.47
32.2266 73.289 -136.90
32.5928 73.743 -140.16
32.9590 74.115 -142.87
33.3252 74.475 -145.07
33.6914 74.858 -147.10
34.0576 75.237 -149.30
34.4238 75.562 -151.61
34.7900 75.813 -153.70
35.1563 76.031 -155.21
35.5225 76.300 -156.14
35.8887 76.677 -156.96
36.2549 77.138 -158.29
36.6211 77.601 -160.39
36.9873 77.984 -162.99
37.3535 78.266 -165.54
37.7197 78.497 -167.57
38.0859 78.765 -169.00
38.4522 79.137 -170.24
38.8184 79.607 -171.87
39.1846 80.106 -174.21
39.5508 80.560 -177.11
39.9170 80.938 179.81
40.2832 81.263 176.93
40.6494 81.584 174.40
41.0156 81.947 172.04
41.3818 82.359 169.54
41.7481 82.788 166.68
42.1143 83.194 163.47
42.4805 83.554 160.07
42.8467 83.865 156.65
43.2129 84.143 153.31
43.5791 84.400 150.03
43.9453 84.637 146.73
44.3115 84.842 143.38
44.6777 85.003 140.03
45.0439 85.115 136.78
45.4102 85.180 133.71
45.7764 85.206 130.88
46.1426 85.196 128.35
46.5088 85.155 126.21
46.8750 85.102 124.60
47.2412 85.071 123.61
47.6074 85.115 123.16
47.9736 85.266 122.93
48.3398 85.521 122.54
48.7061 85.839 121.76
49.0723 86.177 120.62
49.4385 86.519 119.32
49.8047 86.881 117.98
50.1709 87.282 116.58
50.5371 87.727 114.96
50.9033 88.199 113.04
51.2695 88.679 110.90
51.6357 89.175 108.66
52.0020 89.713 106.34
52.3682 90.319 103.74
52.7344 90.985 100.52
53.1006 91.664 96.47
53.4668 92.303 91.64
53.8330 92.869 86.27
54.1992 93.366 80.64
54.5654 93.825 74.85
54.9316 94.278 68.77
55.2979 94.728 62.11
55.6641 95.135 54.56
56.0303 95.434 46.06
56.3965 95.558 36.77
56.7627 95.461 27.08
57.1289 95.119 17.46
57.4951 94.543 8.43
57.8613 93.777 0.47
58.2275 92.896 -6.13
58.5938 91.989 -11.38
58.9600 91.121 -15.61
59.3262 90.296 -19.30
59.6924 89.471 -22.67
60.0586 88.600 -25.56
60.4248 87.683 -27.59
60.7910 86.776 -28.52
61.1572 85.940 -28.51
61.5234 85.177 -27.93
61.8897 84.423 -26.83
62.2559 83.636 -24.44
62.6221 82.947 -19.60
62.9883 82.714 -12.26
63.3545 83.222 -5.07
63.7207 84.275 -1.29
64.0869 85.431 -1.70
64.4531 86.402 -5.26
64.8193 87.090 -10.65
65.1856 87.490 -16.88
65.5518 87.638 -23.24
65.9180 87.589 -29.28
66.2842 87.404 -34.74
66.6504 87.144 -39.56
67.0166 86.860 -43.84
67.3828 86.580 -47.82
67.7490 86.300 -51.73
68.1152 85.996 -55.68
68.4815 85.639 -59.60
68.8477 85.217 -63.28
69.2139 84.743 -66.48
69.5801 84.254 -69.06
69.9463 83.794 -71.05
70.3125 83.394 -72.66
70.6787 83.059 -74.13
71.0449 82.774 -75.62
71.4111 82.527 -77.22
71.7773 82.310 -78.97
72.1436 82.111 -80.97
72.5098 81.909 -83.28
72.8760 81.671 -85.89
73.2422 81.373 -88.62
73.6084 81.014 -91.23
73.9746 80.615 -93.53
74.3408 80.211 -95.48
74.7070 79.820 -97.22
75.0732 79.434 -98.87
75.4395 79.031 -100.38
75.8057 78.610 -101.48
76.1719 78.213 -101.93
76.5381 77.919 -101.76
76.9043 77.787 -101.45
77.2705 77.806 -101.66
77.6367 77.900 -102.80
78.0029 77.979 -104.85
78.3691 77.986 -107.45
78.7354 77.912 -110.19
79.1016 77.780 -112.75
79.4678 77.629 -115.01
79.8340 77.496 -117.02
80.2002 77.391 -118.95
80.5664 77.300 -120.92
80.9326 77.194 -122.85
81.2988 77.061 -124.38
81.6650 76.949 -125.03
82.0313 76.989 -124.54
82.3975 77.344 -123.52
82.7637 78.073 -123.41
83.1299 79.048 -125.52
83.4961 80.064 -130.18
83.8623 80.962 -136.95
84.2285 81.666 -145.07
84.5947 82.159 -153.87
84.9609 82.461 -162.83
85.3272 82.609 -171.62
85.6934 82.636 179.91
86.0596 82.568 171.83
86.4258 82.415 164.18
86.7920 82.186 157.08
87.1582 81.898 150.70
87.5244 81.590 145.15
87.8906 81.317 140.39
88.2568 81.121 136.15
88.6231 81.006 132.00
88.9893 80.933 127.67
89.3555 80.851 123.16
89.7217 80.729 118.72
90.0879 80.581 114.66
90.4541 80.457 111.12
90.8203 80.407 107.95
91.1865 80.453 104.77
91.5527 80.572 101.24
91.9190 80.716 97.23
92.2852 80.844 92.83
92.6514 80.941 88.21
93.0176 81.012 83.50
93.3838 81.066 78.71
93.7500 81.101 73.80
94.1162 81.103 68.71
94.4824 81.048 63.49
94.8486 80.919 58.29
95.2149 80.712 53.33
95.5811 80.441 48.83
95.9473 80.141 44.93
96.3135 79.848 41.61
96.6797 79.592 38.74
97.0459 79.380 36.15
97.4121 79.205 33.70
97.7783 79.057 31.38
98.1445 78.940 29.25
98.5108 78.870 27.28
98.8770 78.864 25.36
99.2432 78.923 23.28
99.6094 79.029 20.87
99.9756 79.155 18.08
100.3418 79.281 14.97
100.7080 79.407 11.61
101.0742 79.537 7.98
101.4404 79.672 3.98
101.8066 79.795 -0.50
102.1729 79.878 -5.49
102.5391 79.891 -10.91
102.9053 79.823 -16.56
103.2715 79.677 -22.25
103.6377 79.474 -27.89
104.0039 79.237 -33.47
104.3701 78.978 -39.11
104.7363 78.690 -44.90
105.1025 78.355 -50.89
105.4688 77.954 -56.97
105.8350 77.485 -62.96
106.2012 76.964 -68.68
106.5674 76.422 -74.04
106.9336 75.898 -79.08
107.2998 75.412 -84.02
107.6660 74.962 -89.07
108.0322 74.527 -94.35
108.3984 74.079 -99.85
108.7647 73.609 -105.41
109.1309 73.126 -110.88
109.4971 72.657 -116.16
109.8633 72.234 -121.29
110.2295 71.874 -126.39
110.5957 71.578 -131.60
110.9619 71.335 -136.89
111.3281 71.140 -142.15
111.6943 71.008 -147.20
112.0606 70.968 -151.95
112.4268 71.046 -156.49
112.7930 71.241 -161.02
113.1592 71.521 -165.65
113.5254 71.837 -170.31
113.8916 72.161 -174.73
114.2578 72.504 -178.55
114.6240 72.916 178.36
114.9902 73.461 175.81
115.3565 74.163 173.25
115.7227 74.983 170.17
116.0889 75.845 166.31
116.4551 76.681 161.81
116.8213 77.460 156.98
117.1875 78.196 152.10
117.5537 78.925 147.25
117.9199 79.682 142.27
118.2861 80.472 136.87
118.6524 81.266 130.79
119.0186 82.016 123.94
119.3848 82.676 116.42
119.7510 83.218 108.46
120.1172 83.633 100.31
120.4834 83.929 92.19
120.8496 84.122 84.24
121.2158 84.231 76.50
121.5820 84.267 68.98
121.9483 84.233 61.66
122.3145 84.124 54.52
122.6807 83.935 47.64
123.0469 83.667 41.10
123.4131 83.326 34.98
123.7793 82.925 29.36
124.1455 82.479 24.24
124.5117 81.994 19.62
124.8779 81.477 15.50
125.2442 80.932 11.94
125.6104 80.374 9.00
125.9766 79.830 6.72
126.3428 79.334 5.03
126.7090 78.906 3.71
127.0752 78.548 2.51
127.4414 78.239 1.28
127.8076 77.954 -0.02
128.1738 77.679 -1.33
128.5400 77.416 -2.58
128.9063 77.173 -3.76
129.2725 76.950 -4.94
129.6387 76.739 -6.16
130.0049 76.529 -7.38
130.3711 76.319 -8.53
130.7373 76.122 -9.54
131.1035 75.956 -10.46
131.4697 75.832 -11.45
131.8359 75.735 -12.70
132.2022 75.633 -14.29
132.5684 75.492 -16.15
132.9346 75.297 -18.05
133.3008 75.056 -19.80
133.6670 74.796 -21.28
134.0332 74.544 -22.55
134.3994 74.309 -23.75
134.7656 74.080 -24.96
135.1318 73.848 -26.13
135.4981 73.625 -27.13
135.8643 73.444 -27.97
136.2305 73.340 -28.90
136.5967 73.307 -30.30
136.9629 73.297 -32.45
137.3291 73.244 -35.35
137.6953 73.107 -38.68
138.0615 72.889 -42.08
138.4277 72.633 -45.33
138.7940 72.392 -48.52
139.1602 72.190 -51.99
139.5264 72.003 -56.10
139.8926 71.778 -61.00
140.2588 71.470 -66.55
140.6250 71.070 -72.49
140.9912 70.606 -78.67
141.3574 70.121 -85.16
141.7236 69.645 -92.25
142.0899 69.179 -100.30
142.4561 68.704 -109.47
142.8223 68.210 -119.67
143.1885 67.723 -130.55
143.5547 67.314 -141.64
143.9209 67.082 -152.46
144.2871 67.121 -162.74
144.6533 67.474 -172.48
145.0195 68.112 178.11
145.3858 68.944 168.84
145.7520 69.866 159.63
146.1182 70.788 150.51
146.4844 71.648 141.58
146.8506 72.411 132.96
147.2168 73.060 124.78
147.5830 73.596 117.14
147.9492 74.034 110.15
148.3154 74.398 103.84
148.6817 74.717 98.17
149.0479 75.013 93.03
149.4141 75.299 88.27
149.7803 75.573 83.74
150.1465 75.824 79.40
150.5127 76.045 75.25
150.8789 76.235 71.36
151.2451 76.403 67.78
151.6113 76.566 64.50
151.9776 76.733 61.48
152.3438 76.910 58.63
152.7100 77.092 55.89
153.0762 77.277 53.28
153.4424 77.471 50.82
153.8086 77.689 48.49
154.1748 77.950 46.19
154.5410 78.262 43.69
154.9072 78.606 40.76
155.2735 78.947 37.24
155.6397 79.242 33.16
