* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -34.2 dBFS, measurement signal peak level -29.0 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 8:56:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0488 ms (-17 mm, -0.66 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: L 1
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 47.190 -170.24
0.7324 38.788 -155.97
1.0986 49.407 -18.70
1.4648 59.006 -28.79
1.8311 64.097 -45.25
2.1973 66.983 -63.95
2.5635 68.225 -83.96
2.9297 67.893 -104.96
3.2959 65.619 -127.18
3.6621 59.767 -152.81
4.0283 45.112 64.52
4.3945 60.321 -1.00
4.7607 63.569 -26.40
5.1270 62.706 -50.56
5.4932 55.555 -79.27
5.8594 56.373 98.50
6.2256 66.279 69.97
6.5918 70.330 47.21
6.9580 72.086 25.81
7.3242 72.248 5.78
7.6904 70.959 -11.85
8.0566 68.126 -23.89
8.4229 64.038 -20.99
8.7891 62.323 2.09
9.1553 63.747 8.37
9.5215 63.804 -4.43
9.8877 61.247 -27.43
10.2539 54.029 -70.03
10.6201 52.171 165.42
10.9863 58.073 114.80
11.3525 59.227 80.76
11.7188 57.394 42.46
12.0850 53.872 -18.92
12.4512 55.500 -97.20
12.8174 58.885 -143.28
13.1836 60.166 -174.84
13.5498 59.412 158.58
13.9160 56.389 134.54
14.2822 49.300 113.23
14.6484 34.935 -106.02
15.0146 48.889 -113.40
15.3809 50.342 -127.95
15.7471 46.977 -127.66
16.1133 46.082 -66.54
16.4795 53.753 -51.08
16.8457 58.157 -61.81
17.2119 60.585 -77.28
17.5781 61.757 -94.21
17.9443 61.935 -111.89
18.3105 61.122 -130.22
18.6768 59.015 -149.19
19.0430 54.511 -168.30
19.4092 39.263 -173.90
19.7754 51.779 -40.06
20.1416 58.321 -61.28
20.5078 61.230 -85.24
20.8740 62.333 -110.64
21.2402 61.943 -137.64
21.6064 59.770 -167.70
21.9727 54.471 150.58
22.3389 50.423 35.74
22.7051 58.835 -30.51
23.0713 63.168 -64.54
23.4375 65.322 -93.74
23.8037 66.037 -121.56
24.1699 65.462 -149.04
24.5361 63.350 -177.04
24.9023 58.578 151.78
25.2686 45.580 70.20
25.6348 57.189 -53.36
26.0010 62.829 -85.22
26.3672 65.348 -111.74
26.7334 66.215 -136.39
27.0996 65.746 -159.45
27.4658 63.778 179.90
27.8320 59.429 165.84
28.1982 51.053 -162.71
28.5645 58.048 -104.61
28.9307 63.481 -112.39
29.2969 66.189 -127.27
29.6631 67.446 -142.45
30.0293 67.708 -155.94
30.3955 67.213 -166.27
30.7617 66.199 -171.82
31.1279 65.089 -171.16
31.4941 64.504 -165.09
31.8604 64.777 -157.82
32.2266 65.611 -152.93
32.5928 66.605 -150.90
32.9590 67.560 -151.09
33.3252 68.378 -152.93
33.6914 68.983 -155.89
34.0576 69.323 -159.20
34.4238 69.412 -161.94
34.7900 69.350 -163.24
35.1563 69.320 -162.85
35.5225 69.498 -161.48
35.8887 69.915 -160.52
36.2549 70.438 -160.87
36.6211 70.905 -162.49
36.9873 71.230 -164.67
37.3535 71.417 -166.63
37.7197 71.550 -167.83
38.0859 71.744 -168.28
38.4522 72.076 -168.56
38.8184 72.524 -169.45
39.1846 72.984 -171.37
39.5508 73.335 -174.10
39.9170 73.504 -176.95
40.2832 73.501 -179.02
40.6494 73.428 -179.61
41.0156 73.453 -178.69
41.3818 73.687 -177.15
41.7481 74.082 -176.14
42.1143 74.475 -175.93
42.4805 74.745 -175.79
42.8467 74.924 -174.55
43.2129 75.201 -171.61
43.5791 75.801 -167.76
43.9453 76.755 -164.82
44.3115 77.876 -163.91
44.6777 78.968 -164.83
45.0439 79.956 -166.80
45.4102 80.865 -169.27
45.7764 81.754 -172.15
46.1426 82.642 -175.72
46.5088 83.496 179.75
46.8750 84.252 174.27
47.2412 84.857 168.14
47.6074 85.293 161.81
47.9736 85.579 155.74
48.3398 85.761 150.24
48.7061 85.897 145.45
49.0723 86.040 141.26
49.4385 86.218 137.49
49.8047 86.436 133.92
50.1709 86.681 130.45
50.5371 86.942 127.06
50.9033 87.217 123.83
51.2695 87.520 120.79
51.6357 87.871 117.90
52.0020 88.294 115.00
52.3682 88.790 111.79
52.7344 89.338 108.04
53.1006 89.896 103.61
53.4668 90.430 98.58
53.8330 90.924 93.10
54.1992 91.392 87.30
54.5654 91.859 81.15
54.9316 92.338 74.41
55.2979 92.812 66.79
55.6641 93.229 58.12
56.0303 93.528 48.43
56.3965 93.653 37.96
56.7627 93.569 27.12
57.1289 93.268 16.36
57.4951 92.771 6.17
57.8613 92.128 -3.06
58.2275 91.415 -11.12
58.5938 90.715 -18.07
58.9600 90.089 -24.28
59.3262 89.549 -30.19
59.6924 89.070 -36.12
60.0586 88.620 -42.12
60.4248 88.192 -48.09
60.7910 87.803 -53.99
61.1572 87.485 -59.84
61.5234 87.268 -65.83
61.8897 87.172 -72.20
62.2559 87.205 -79.24
62.6221 87.359 -87.26
62.9883 87.600 -96.54
63.3545 87.873 -107.21
63.7207 88.111 -119.19
64.0869 88.253 -132.18
64.4531 88.256 -145.77
64.8193 88.095 -159.44
65.1856 87.772 -172.68
65.5518 87.311 174.99
65.9180 86.763 163.89
66.2842 86.194 154.16
66.6504 85.665 145.60
67.0166 85.202 137.83
67.3828 84.784 130.51
67.7490 84.366 123.48
68.1152 83.903 116.83
68.4815 83.378 110.83
68.8477 82.799 105.69
69.2139 82.191 101.59
69.5801 81.579 98.59
69.9463 80.992 96.76
70.3125 80.467 96.14
70.6787 80.063 96.67
71.0449 79.842 98.02
71.4111 79.826 99.57
71.7773 79.970 100.74
72.1436 80.192 101.34
72.5098 80.434 101.57
72.8760 80.685 101.75
73.2422 80.978 102.08
73.6084 81.363 102.46
73.9746 81.863 102.53
74.3408 82.456 101.90
74.7070 83.088 100.36
75.0732 83.704 97.96
75.4395 84.268 94.90
75.8057 84.769 91.42
76.1719 85.217 87.70
76.5381 85.629 83.79
76.9043 86.011 79.64
77.2705 86.355 75.19
77.6367 86.640 70.44
78.0029 86.843 65.51
78.3691 86.953 60.62
78.7354 86.983 56.00
79.1016 86.965 51.80
79.4678 86.941 48.02
79.8340 86.939 44.45
80.2002 86.960 40.80
80.5664 86.975 36.90
80.9326 86.943 32.71
81.2988 86.835 28.41
81.6650 86.643 24.22
82.0313 86.381 20.37
82.3975 86.076 16.95
82.7637 85.758 13.96
83.1299 85.446 11.31
83.4961 85.149 8.92
83.8623 84.874 6.68
84.2285 84.623 4.50
84.5947 84.391 2.21
84.9609 84.152 -0.31
85.3272 83.865 -3.07
85.6934 83.488 -5.89
86.0596 82.998 -8.38
86.4258 82.415 -10.06
86.7920 81.807 -10.58
87.1582 81.271 -9.94
87.5244 80.883 -8.59
87.8906 80.653 -7.20
88.2568 80.524 -6.20
88.6231 80.429 -5.64
88.9893 80.331 -5.34
89.3555 80.226 -5.12
89.7217 80.120 -4.87
90.0879 80.021 -4.56
90.4541 79.939 -4.17
90.8203 79.889 -3.68
91.1865 79.894 -3.22
91.5527 79.958 -3.00
91.9190 80.054 -3.26
92.2852 80.140 -4.04
92.6514 80.176 -5.15
93.0176 80.157 -6.29
93.3838 80.108 -7.24
93.7500 80.073 -7.97
94.1162 80.077 -8.67
94.4824 80.114 -9.56
94.8486 80.154 -10.74
95.2149 80.170 -12.10
95.5811 80.159 -13.45
95.9473 80.140 -14.65
96.3135 80.139 -15.73
96.6797 80.170 -16.83
97.0459 80.227 -18.10
97.4121 80.292 -19.60
97.7783 80.349 -21.32
98.1445 80.390 -23.21
98.5108 80.414 -25.27
98.8770 80.413 -27.50
99.2432 80.375 -29.88
99.6094 80.289 -32.34
99.9756 80.152 -34.73
100.3418 79.977 -36.94
100.7080 79.786 -38.95
101.0742 79.598 -40.83
101.4404 79.412 -42.72
101.8066 79.211 -44.72
102.1729 78.973 -46.76
102.5391 78.685 -48.68
102.9053 78.363 -50.27
103.2715 78.043 -51.44
103.6377 77.764 -52.30
104.0039 77.541 -53.15
104.3701 77.349 -54.25
104.7363 77.140 -55.68
105.1025 76.874 -57.24
105.4688 76.540 -58.59
105.8350 76.167 -59.40
106.2012 75.816 -59.57
106.5674 75.547 -59.30
106.9336 75.386 -59.01
107.2998 75.308 -59.13
107.6660 75.263 -59.83
108.0322 75.208 -61.13
108.3984 75.116 -62.93
108.7647 74.968 -65.18
109.1309 74.743 -67.86
109.4971 74.408 -70.91
109.8633 73.926 -74.12
110.2295 73.274 -77.13
110.5957 72.459 -79.52
110.9619 71.525 -80.92
111.3281 70.540 -81.24
111.6943 69.543 -80.75
112.0606 68.502 -79.79
112.4268 67.311 -78.22
112.7930 65.866 -74.98
113.1592 64.204 -67.91
113.5254 62.738 -54.64
113.8916 62.296 -36.17
114.2578 63.192 -18.87
114.6240 64.824 -6.77
114.9902 66.676 0.55
115.3565 68.543 4.12
115.7227 70.314 4.67
116.0889 71.912 2.92
116.4551 73.304 -0.36
116.8213 74.510 -4.55
117.1875 75.577 -9.27
117.5537 76.555 -14.44
117.9199 77.469 -20.19
118.2861 78.315 -26.67
118.6524 79.065 -33.91
119.0186 79.693 -41.83
119.3848 80.185 -50.23
119.7510 80.541 -58.92
120.1172 80.777 -67.74
120.4834 80.912 -76.65
120.8496 80.960 -85.67
121.2158 80.923 -94.85
121.5820 80.796 -104.22
121.9483 80.568 -113.75
122.3145 80.236 -123.33
122.6807 79.804 -132.80
123.0469 79.296 -142.04
123.4131 78.745 -150.97
123.7793 78.190 -159.64
124.1455 77.664 -168.20
124.5117 77.183 -176.85
124.8779 76.745 174.24
125.2442 76.334 165.01
125.6104 75.936 155.53
125.9766 75.544 145.96
126.3428 75.164 136.49
126.7090 74.814 127.26
127.0752 74.514 118.28
127.4414 74.269 109.47
127.8076 74.067 100.69
128.1738 73.874 91.84
128.5400 73.648 82.97
128.9063 73.356 74.25
129.2725 72.990 65.95
129.6387 72.573 58.30
130.0049 72.152 51.37
130.3711 71.775 44.95
130.7373 71.465 38.64
131.1035 71.198 32.02
131.4697 70.918 24.88
131.8359 70.572 17.27
132.2022 70.132 9.38
132.5684 69.598 1.39
132.9346 68.988 -6.69
133.3008 68.315 -15.05
133.6670 67.572 -24.04
134.0332 66.722 -34.05
134.3994 65.724 -45.43
134.7656 64.562 -58.52
135.1318 63.292 -73.74
135.4981 62.100 -91.51
135.8643 61.324 -111.65
136.2305 61.298 -132.49
136.5967 62.054 -151.44
136.9629 63.300 -167.08
137.3291 64.717 -179.58
137.6953 66.114 170.36
138.0615 67.417 162.15
138.4277 68.628 155.32
138.7940 69.775 149.43
139.1602 70.878 143.99
139.5264 71.932 138.60
139.8926 72.908 133.02
140.2588 73.774 127.25
140.6250 74.517 121.43
140.9912 75.142 115.78
141.3574 75.677 110.46
141.7236 76.157 105.51
142.0899 76.612 100.86
142.4561 77.054 96.38
142.8223 77.482 91.98
143.1885 77.891 87.66
143.5547 78.278 83.46
143.9209 78.651 79.41
144.2871 79.023 75.50
144.6533 79.399 71.65
145.0195 79.776 67.77
145.3858 80.142 63.79
145.7520 80.483 59.72
146.1182 80.792 55.59
146.4844 81.067 51.46
146.8506 81.309 47.32
147.2168 81.518 43.17
147.5830 81.692 39.01
147.9492 81.829 34.88
148.3154 81.932 30.81
148.6817 82.012 26.84
149.0479 82.082 22.93
149.4141 82.152 19.00
149.7803 82.220 14.94
150.1465 82.273 10.68
150.5127 82.292 6.23
150.8789 82.267 1.70
151.2451 82.198 -2.79
151.6113 82.100 -7.12
151.9776 81.996 -11.27
152.3438 81.905 -15.34
152.7100 81.828 -19.50
153.0762 81.750 -23.89
153.4424 81.640 -28.56
153.8086 81.467 -33.40
154.1748 81.215 -38.20
154.5410 80.889 -42.74
154.9072 80.515 -46.84
155.2735 80.130 -50.48
155.6397 79.766 -53.77
