* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -34.6 dBFS, measurement signal peak level -25.5 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 8:59:50 PM
* REW Settings:
158.2031 89.420 -58.72
158.5693 89.242 -60.96
158.9356 89.027 -63.28
159.3018 88.773 -65.56
159.6680 88.493 -67.70
160.0342 88.204 -69.67
160.4004 87.925 -71.55
160.7666 87.655 -73.45
161.1328 87.384 -75.48
161.4990 87.089 -77.62
161.8652 86.759 -79.76
162.2315 86.397 -81.76
162.5977 86.021 -83.54
162.9639 85.655 -85.14
163.3301 85.306 -86.71
163.6963 84.965 -88.40
164.0625 84.605 -90.26
164.4287 84.204 -92.21
164.7949 83.754 -94.08
165.1611 83.269 -95.76
165.5274 82.773 -97.24
165.8936 82.280 -98.68
166.2598 81.779 -100.26
166.6260 81.238 -102.07
166.9922 80.623 -104.04
167.3584 79.919 -105.95
167.7246 79.139 -107.63
168.0908 78.307 -109.10
168.4570 77.433 -110.59
168.8233 76.473 -112.43
169.1895 75.329 -114.76
169.5557 73.866 -117.24
169.9219 71.947 -119.01
170.2881 69.454 -118.42
170.6543 66.356 -112.65
171.0205 62.951 -97.19
171.3867 60.465 -68.33
171.7529 60.601 -33.70
172.1192 62.941 -7.59
172.4854 65.907 6.66
172.8516 68.602 12.35
173.2178 70.755 13.18
173.5840 72.371 11.73
173.9502 73.554 9.65
174.3164 74.451 7.82
174.6826 75.208 6.49
175.0488 75.926 5.37
175.4151 76.631 4.00
175.7813 77.290 2.13
176.1475 77.862 -0.18
176.5137 78.336 -2.68
176.8799 78.734 -5.16
177.2461 79.087 -7.61
177.6123 79.414 -10.18
177.9785 79.704 -13.04
178.3447 79.924 -16.24
178.7110 80.047 -19.61
179.0772 80.066 -22.91
179.4434 80.004 -25.93
179.8096 79.894 -28.58
180.1758 79.763 -30.98
180.5420 79.616 -33.27
180.9082 79.433 -35.54
181.2744 79.193 -37.67
181.6406 78.900 -39.43
182.0069 78.590 -40.65
182.3731 78.315 -41.39
182.7393 78.110 -41.97
183.1055 77.960 -42.82
183.4717 77.809 -44.13
183.8379 77.599 -45.81
184.2041 77.301 -47.54
184.5703 76.925 -49.00
184.9365 76.509 -50.05
185.3027 76.085 -50.79
185.6690 75.656 -51.44
186.0352 75.188 -52.16
186.4014 74.630 -52.85
186.7676 73.944 -53.18
187.1338 73.125 -52.62
187.5000 72.215 -50.64
187.8662 71.309 -46.84
188.2324 70.533 -41.24
188.5986 69.986 -34.39
188.9649 69.692 -27.02
189.3311 69.612 -19.52
189.6973 69.738 -11.92
190.0635 70.126 -4.41
190.4297 70.813 2.20
190.7959 71.720 6.90
191.1621 72.670 9.29
191.5283 73.506 9.80
191.8945 74.151 9.22
192.2608 74.609 8.35
192.6270 74.938 7.73
192.9932 75.218 7.49
193.3594 75.501 7.43
193.7256 75.792 7.28
194.0918 76.063 6.92
194.4580 76.293 6.50
194.8242 76.489 6.25
195.1904 76.689 6.29
195.5567 76.933 6.50
195.9229 77.241 6.64
196.2891 77.601 6.46
196.6553 77.987 5.80
197.0215 78.373 4.62
197.3877 78.732 2.95
197.7539 79.037 0.83
198.1201 79.265 -1.58
198.4863 79.401 -4.03
198.8526 79.457 -6.24
199.2188 79.474 -8.00
199.5850 79.503 -9.33
199.9512 79.584 -10.49
200.3174 79.716 -11.86
200.6836 79.861 -13.68
201.0498 79.970 -15.95
201.4160 80.013 -18.51
201.7822 79.982 -21.15
202.1485 79.886 -23.73
202.5147 79.733 -26.20
202.8809 79.526 -28.51
203.2471 79.265 -30.57
203.6133 78.963 -32.26
203.9795 78.646 -33.46
204.3457 78.351 -34.25
204.7119 78.101 -34.84
205.0781 77.886 -35.47
205.4444 77.674 -36.25
205.8106 77.435 -37.06
206.1768 77.169 -37.64
206.5430 76.909 -37.87
206.9092 76.698 -37.83
207.2754 76.554 -37.84
207.6416 76.452 -38.20
208.0078 76.343 -39.00
208.3740 76.184 -40.09
208.7403 75.966 -41.21
209.1065 75.709 -42.13
209.4727 75.448 -42.88
209.8389 75.204 -43.67
210.2051 74.961 -44.79
210.5713 74.668 -46.43
210.9375 74.255 -48.52
211.3037 73.660 -50.73
211.6699 72.848 -52.55
212.0362 71.814 -53.33
212.4024 70.594 -52.43
212.7686 69.246 -49.25
213.1348 67.842 -43.10
213.5010 66.532 -32.79
213.8672 65.783 -17.24
214.2334 66.327 0.49
214.5996 68.066 13.17
214.9658 70.094 18.34
215.3320 71.840 18.17
215.6983 73.148 15.10
216.0645 74.030 10.84
216.4307 74.562 6.51
216.7969 74.852 2.80
217.1631 75.021 -0.04
217.5293 75.172 -2.21
217.8955 75.354 -4.19
218.2617 75.554 -6.44
218.6279 75.726 -9.14
218.9942 75.831 -12.20
219.3604 75.859 -15.48
219.7266 75.820 -18.86
220.0928 75.728 -22.41
220.4590 75.581 -26.32
220.8252 75.353 -30.76
221.1914 74.997 -35.87
221.5576 74.455 -41.67
221.9238 73.660 -48.13
222.2901 72.529 -55.18
222.6563 70.944 -62.81
223.0225 68.704 -71.12
223.3887 65.390 -80.73
223.7549 59.815 -95.09
224.1211 48.805 -165.36
224.4873 58.703 107.69
224.8535 64.443 93.76
225.2197 67.829 86.24
225.5860 70.241 80.34
225.9522 72.120 74.85
226.3184 73.632 69.30
226.6846 74.847 63.61
227.0508 75.801 57.91
227.4170 76.533 52.41
227.7832 77.093 47.28
228.1494 77.530 42.56
228.5156 77.885 38.12
228.8819 78.169 33.80
229.2481 78.368 29.46
229.6143 78.455 25.16
229.9805 78.411 21.14
230.3467 78.245 17.74
230.7129 78.008 15.27
231.0791 77.773 13.81
231.4453 77.614 13.06
231.8115 77.556 12.51
232.1778 77.565 11.72
232.5440 77.580 10.53
232.9102 77.554 9.14
233.2764 77.476 7.83
233.6426 77.371 6.81
234.0088 77.277 6.15
234.3750 77.227 5.69
234.7412 77.236 5.21
235.1074 77.297 4.46
235.4737 77.388 3.23
235.8399 77.473 1.37
236.2061 77.506 -1.16
236.5723 77.440 -4.27
236.9385 77.229 -7.74
237.3047 76.846 -11.27
237.6709 76.274 -14.47
238.0371 75.515 -16.97
238.4033 74.576 -18.36
238.7696 73.470 -18.11
239.1358 72.240 -15.45
239.5020 71.032 -9.34
239.8682 70.193 0.72
240.2344 70.145 12.79
240.6006 70.897 22.91
240.9668 72.008 28.99
241.3330 73.098 31.66
241.6992 74.020 32.25
242.0654 74.764 31.78
242.4317 75.364 30.78
242.7979 75.854 29.51
243.1641 76.254 28.11
243.5303 76.579 26.71
243.8965 76.856 25.43
244.2627 77.121 24.29
244.6289 77.403 23.09
244.9951 77.703 21.56
245.3613 77.983 19.49
245.7276 78.194 16.91
246.0938 78.303 14.07
246.4600 78.313 11.30
246.8262 78.258 8.80
247.1924 78.183 6.53
247.5586 78.108 4.23
247.9248 78.008 1.61
248.2910 77.829 -1.41
248.6572 77.516 -4.59
249.0235 77.046 -7.51
249.3897 76.441 -9.71
249.7559 75.761 -10.92
250.1221 75.069 -11.22
250.4883 74.390 -10.92
250.8545 73.684 -10.23
251.2207 72.890 -8.96
251.5869 71.984 -6.36
251.9531 71.049 -1.54
252.3194 70.299 5.94
252.6856 69.975 15.24
253.0518 70.148 24.49
253.4180 70.683 32.29
253.7842 71.404 38.32
254.1504 72.198 42.75
254.5166 73.000 45.87
254.8828 73.768 47.95
255.2490 74.481 49.33
255.6153 75.145 50.28
255.9815 75.786 50.96
256.3477 76.431 51.32
256.7139 77.083 51.20
257.0801 77.722 50.44
257.4463 78.314 49.02
257.8125 78.827 47.07
258.1787 79.245 44.79
258.5449 79.565 42.41
258.9112 79.799 40.11
259.2774 79.970 38.05
259.6436 80.106 36.27
260.0098 80.232 34.75
260.3760 80.366 33.38
260.7422 80.513 32.02
261.1084 80.667 30.58
261.4746 80.813 29.02
261.8408 80.944 27.36
262.2071 81.054 25.62
262.5733 81.139 23.83
262.9395 81.194 21.99
263.3057 81.205 20.14
263.6719 81.162 18.42
264.0381 81.065 17.02
264.4043 80.937 16.15
264.7705 80.823 15.93
265.1367 80.777 16.23
265.5030 80.834 16.74
265.8692 80.986 17.03
266.2354 81.193 16.86
266.6016 81.409 16.20
266.9678 81.603 15.19
267.3340 81.770 13.98
267.7002 81.922 12.66
268.0664 82.069 11.20
268.4326 82.210 9.49
268.7988 82.328 7.45
269.1651 82.399 5.09
269.5313 82.401 2.52
269.8975 82.323 -0.10
270.2637 82.163 -2.57
270.6299 81.935 -4.75
270.9961 81.656 -6.52
271.3623 81.346 -7.80
271.7285 81.026 -8.54
272.0947 80.723 -8.75
272.4610 80.464 -8.48
272.8272 80.270 -7.88
273.1934 80.150 -7.16
273.5596 80.092 -6.48
273.9258 80.077 -5.93
274.2920 80.093 -5.48
274.6582 80.144 -5.11
275.0244 80.239 -4.87
275.3906 80.377 -4.96
275.7569 80.533 -5.55
276.1231 80.662 -6.68
276.4893 80.723 -8.19
276.8555 80.697 -9.81
277.2217 80.592 -11.23
277.5879 80.442 -12.26
277.9541 80.284 -12.92
278.3203 80.140 -13.34
278.6865 80.004 -13.67
279.0528 79.859 -13.91
279.4190 79.698 -13.94
279.7852 79.540 -13.56
280.1514 79.434 -12.75
280.5176 79.422 -11.76
280.8838 79.514 -11.01
281.2500 79.674 -10.88
281.6162 79.839 -11.50
281.9824 79.952 -12.75
282.3487 79.980 -14.38
282.7149 79.913 -16.08
283.0811 79.761 -17.63
283.4473 79.538 -18.84
283.8135 79.265 -19.57
284.1797 78.968 -19.69
284.5459 78.685 -19.13
284.9121 78.466 -17.92
285.2783 78.357 -16.33
285.6446 78.369 -14.82
286.0108 78.466 -13.76
286.3770 78.584 -13.26
286.7432 78.674 -13.14
287.1094 78.726 -13.05
287.4756 78.770 -12.76
287.8418 78.856 -12.30
288.2080 79.008 -11.96
288.5742 79.207 -12.07
288.9405 79.404 -12.77
289.3067 79.550 -13.95
289.6729 79.622 -15.35
290.0391 79.621 -16.72
290.4053 79.565 -17.87
290.7715 79.474 -18.72
291.1377 79.368 -19.20
291.5039 79.272 -19.27
291.8701 79.222 -18.97
292.2364 79.252 -18.48
292.6026 79.371 -18.15
292.9688 79.550 -18.31
293.3350 79.733 -19.05
293.7012 79.874 -20.20
294.0674 79.960 -21.44
294.4336 80.018 -22.51
294.7998 80.093 -23.40
295.1660 80.216 -24.32
295.5323 80.377 -25.60
295.8985 80.534 -27.40
296.2647 80.642 -29.64
296.6309 80.674 -32.07
296.9971 80.633 -34.43
297.3633 80.545 -36.53
297.7295 80.441 -38.37
298.0957 80.341 -40.04
298.4619 80.247 -41.65
298.8281 80.152 -43.26
299.1944 80.052 -44.85
299.5606 79.951 -46.43
299.9268 79.856 -48.02
300.2930 79.766 -49.71
300.6592 79.674 -51.55
301.0254 79.567 -53.56
301.3916 79.439 -55.68
301.7578 79.293 -57.86
302.1240 79.138 -60.15
302.4903 78.973 -62.62
302.8565 78.784 -65.39
303.2227 78.540 -68.45
303.5889 78.212 -71.64
303.9551 77.790 -74.70
304.3213 77.290 -77.33
304.6875 76.757 -79.32
305.0537 76.247 -80.68
305.4199 75.806 -81.66
305.7862 75.444 -82.58
306.1524 75.148 -83.71
306.5186 74.899 -85.20
306.8848 74.683 -87.14
307.2510 74.489 -89.70
307.6172 74.286 -93.10
307.9834 74.024 -97.49
308.3496 73.636 -102.82
308.7158 73.066 -108.87
309.0821 72.280 -115.26
309.4483 71.276 -121.57
309.8145 70.089 -127.47
310.1807 68.777 -132.83
310.5469 67.404 -137.82
310.9131 66.007 -142.87
311.2793 64.583 -148.34
311.6455 63.139 -154.31
312.0117 61.755 -160.44
312.3780 60.657 -166.42
312.7442 60.162 -172.46
313.1104 60.466 -179.51
313.4766 61.467 171.85
313.8428 62.877 162.10
314.2090 64.431 152.19
314.5752 65.980 142.85
314.9414 67.470 134.34
315.3076 68.892 126.56
315.6739 70.242 119.22
316.0401 71.499 112.05
316.4063 72.636 104.96
316.7725 73.635 98.01
317.1387 74.501 91.36
317.5049 75.263 85.16
317.8711 75.961 79.41
318.2373 76.633 73.96
318.6035 77.296 68.55
318.9698 77.939 62.94
319.3360 78.538 57.00
319.7022 79.065 50.73
320.0684 79.504 44.23
320.4346 79.850 37.61
320.8008 80.110 30.95
321.1670 80.292 24.28
321.5332 80.404 17.57
321.8994 80.447 10.77
322.2657 80.414 3.82
322.6319 80.292 -3.28
322.9981 80.069 -10.52
323.3643 79.731 -17.82
323.7305 79.271 -25.12
324.0967 78.687 -32.32
324.4629 77.978 -39.39
324.8291 77.135 -46.31
325.1953 76.140 -53.09
325.5615 74.955 -59.66
325.9278 73.526 -65.78
326.2940 71.801 -70.88
326.6602 69.765 -74.00
327.0264 67.511 -73.84
327.3926 65.343 -69.60
327.7588 63.627 -62.95
328.1250 62.263 -57.61
328.4912 60.548 -55.01
328.8574 57.519 -51.79
329.2237 51.934 -31.42
329.5899 52.120 39.55
329.9561 58.549 59.33
330.3223 62.427 58.57
330.6885 64.851 53.53
331.0547 66.433 47.22
331.4209 67.457 40.42
331.7871 68.058 33.30
332.1533 68.280 25.87
332.5196 68.116 18.25
332.8858 67.528 10.66
333.2520 66.459 3.53
333.6182 64.831 -2.44
333.9844 62.536 -6.11
334.3506 59.421 -5.17
334.7168 55.436 6.06
335.0830 52.097 38.46
335.4492 53.100 76.82
335.8155 55.748 96.76
336.1817 57.913 107.40
336.5479 59.646 115.02
336.9141 61.182 121.43
337.2803 62.657 126.99
337.6465 64.121 131.64
338.0127 65.582 135.36
338.3789 67.039 138.20
338.7451 68.498 140.21
339.1114 69.963 141.38
339.4776 71.432 141.60
339.8438 72.885 140.79
340.2100 74.293 138.93
340.5762 75.624 136.08
340.9424 76.850 132.38
341.3086 77.953 128.01
341.6748 78.924 123.18
342.0410 79.764 118.07
342.4073 80.476 112.84
342.7735 81.072 107.61
343.1397 81.562 102.50
343.5059 81.961 97.57
343.8721 82.282 92.88
344.2383 82.540 88.45
344.6045 82.749 84.27
344.9707 82.921 80.32
345.3369 83.064 76.53
345.7032 83.181 72.82
346.0694 83.263 69.15
346.4356 83.299 65.51
346.8018 83.276 61.97
347.1680 83.191 58.69
347.5342 83.056 55.82
347.9004 82.901 53.50
348.2666 82.766 51.72
348.6328 82.689 50.30
348.9991 82.683 48.95
349.3653 82.729 47.36
349.7315 82.789 45.42
350.0977 82.824 43.17
350.4639 82.813 40.80
350.8301 82.756 38.50
351.1963 82.674 36.39
351.5625 82.588 34.46
351.9287 82.510 32.59
352.2950 82.432 30.65
352.6612 82.333 28.59
353.0274 82.190 26.49
353.3936 81.997 24.51
353.7598 81.762 22.82
354.1260 81.510 21.49
354.4922 81.264 20.47
354.8584 81.033 19.63
355.2246 80.810 18.88
355.5908 80.578 18.23
355.9571 80.332 17.80
356.3233 80.087 17.73
356.6895 79.881 18.06
357.0557 79.751 18.63
357.4219 79.714 19.11
357.7881 79.752 19.13
358.1543 79.815 18.48
358.5205 79.847 17.10
358.8867 79.796 15.15
359.2530 79.621 12.87
359.6192 79.293 10.58
359.9854 78.798 8.74
360.3516 78.148 7.88
360.7178 77.399 8.57
361.0840 76.669 11.28
361.4502 76.125 15.90
361.8164 75.908 21.53
362.1826 76.029 26.87
362.5489 76.376 31.02
362.9151 76.815 33.83
363.2813 77.262 35.54
363.6475 77.684 36.45
364.0137 78.068 36.77
364.3799 78.406 36.59
364.7461 78.687 36.04
365.1123 78.902 35.25
365.4785 79.049 34.39
365.8448 79.135 33.59
366.2110 79.176 32.98
366.5772 79.189 32.60
