* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -33.8 dBFS, measurement signal peak level -25.6 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 9:06:27 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0401 ms (-14 mm, -0.54 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R + Sub 1
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 53.188 78.16
0.7324 57.573 68.88
1.0986 58.401 65.84
1.4648 57.888 75.45
1.8311 58.702 94.72
2.1973 60.788 105.38
2.5635 62.087 107.45
2.9297 62.193 109.03
3.2959 61.731 115.34
3.6621 61.707 124.25
4.0283 61.891 127.64
4.3945 60.833 123.37
4.7607 56.427 113.46
5.1270 34.813 -31.47
5.4932 58.585 -81.86
5.8594 63.910 -91.55
6.2256 66.394 -96.41
6.5918 67.932 -95.84
6.9580 69.626 -92.71
7.3242 71.622 -92.91
7.6904 73.339 -98.86
8.0566 74.326 -109.45
8.4229 74.376 -123.31
8.7891 73.312 -139.89
9.1553 70.800 -160.06
9.5215 66.035 170.47
9.8877 59.830 98.01
10.2539 63.878 21.31
10.6201 66.463 -10.31
10.9863 65.826 -32.34
11.3525 60.728 -48.45
11.7188 52.571 73.74
12.0850 66.537 75.66
12.4512 71.560 58.09
12.8174 74.015 39.52
13.1836 74.895 21.96
13.5498 74.480 7.83
13.9160 73.057 2.44
14.2822 72.332 12.86
14.6484 74.829 23.70
15.0146 78.295 18.22
15.3809 81.041 3.20
15.7471 82.961 -15.66
16.1133 84.169 -35.81
16.4795 84.754 -55.85
16.8457 84.769 -74.75
17.2119 84.255 -91.48
17.5781 83.294 -104.74
17.9443 82.105 -113.07
18.3105 81.144 -116.06
18.6768 80.862 -116.36
19.0430 81.154 -118.14
19.4092 81.514 -122.70
19.7754 81.603 -128.59
20.1416 81.365 -133.70
20.5078 80.979 -136.30
20.8740 80.808 -136.00
21.2402 81.164 -134.75
21.6064 81.972 -135.46
21.9727 82.884 -139.28
22.3389 83.613 -145.60
22.7051 84.021 -153.21
23.0713 84.068 -160.91
23.4375 83.780 -167.51
23.8037 83.271 -171.86
24.1699 82.778 -173.22
24.5361 82.618 -172.20
24.9023 82.953 -171.09
25.2686 83.611 -172.07
25.6348 84.290 -175.60
26.0010 84.791 179.09
26.3672 85.048 173.01
26.7334 85.074 166.98
27.0996 84.924 161.55
27.4658 84.666 156.97
27.8320 84.361 153.33
28.1982 84.059 150.60
28.5645 83.803 148.71
28.9307 83.646 147.52
29.2969 83.634 146.67
29.6631 83.775 145.60
30.0293 84.026 143.81
30.3955 84.302 141.03
30.7617 84.519 137.37
31.1279 84.620 133.15
31.4941 84.577 128.77
31.8604 84.392 124.63
32.2266 84.091 121.11
32.5928 83.727 118.41
32.9590 83.365 116.55
33.3252 83.059 115.25
33.6914 82.824 114.05
34.0576 82.620 112.55
34.4238 82.380 110.69
34.7900 82.048 108.72
35.1563 81.609 107.09
35.5225 81.099 106.23
35.8887 80.590 106.36
36.2549 80.157 107.29
36.6211 79.832 108.62
36.9873 79.595 110.00
37.3535 79.409 111.37
37.7197 79.259 112.89
38.0859 79.167 114.66
38.4522 79.159 116.60
38.8184 79.242 118.49
39.1846 79.393 120.16
39.5508 79.589 121.63
39.9170 79.827 122.97
40.2832 80.119 124.16
40.6494 80.467 125.01
41.0156 80.847 125.35
41.3818 81.218 125.14
41.7481 81.549 124.52
42.1143 81.832 123.69
42.4805 82.083 122.75
42.8467 82.311 121.65
43.2129 82.508 120.25
43.5791 82.638 118.50
43.9453 82.657 116.56
44.3115 82.541 114.78
44.6777 82.296 113.56
45.0439 81.958 113.26
45.4102 81.572 114.08
45.7764 81.185 116.14
46.1426 80.846 119.63
46.5088 80.649 124.75
46.8750 80.755 131.24
47.2412 81.290 137.84
47.6074 82.191 142.86
47.9736 83.242 145.49
48.3398 84.242 146.05
48.7061 85.091 145.38
49.0723 85.788 144.25
49.4385 86.381 143.18
49.8047 86.935 142.26
50.1709 87.490 141.38
50.5371 88.053 140.35
50.9033 88.608 139.12
51.2695 89.151 137.78
51.6357 89.700 136.44
52.0020 90.289 135.10
52.3682 90.944 133.54
52.7344 91.663 131.47
53.1006 92.417 128.70
53.4668 93.170 125.24
53.8330 93.900 121.17
54.1992 94.607 116.59
54.5654 95.294 111.49
54.9316 95.957 105.78
55.2979 96.571 99.30
55.6641 97.090 92.03
56.0303 97.464 84.08
56.3965 97.649 75.72
56.7627 97.617 67.32
57.1289 97.364 59.34
57.4951 96.915 52.25
57.8613 96.328 46.41
58.2275 95.687 41.97
58.5938 95.075 38.74
58.9600 94.540 36.26
59.3262 94.068 34.07
59.6924 93.618 32.01
60.0586 93.161 30.21
60.4248 92.714 28.84
60.7910 92.315 27.90
61.1572 91.989 27.12
61.5234 91.719 26.24
61.8897 91.464 25.22
62.2559 91.203 24.33
62.6221 90.972 23.86
62.9883 90.847 23.79
63.3545 90.885 23.62
63.7207 91.066 22.64
64.0869 91.297 20.44
64.4531 91.477 17.10
64.8193 91.538 13.00
65.1856 91.459 8.61
65.5518 91.252 4.34
65.9180 90.949 0.41
66.2842 90.586 -3.05
66.6504 90.195 -6.09
67.0166 89.802 -8.80
67.3828 89.419 -11.36
67.7490 89.045 -14.00
68.1152 88.657 -16.94
68.4815 88.209 -20.26
68.8477 87.654 -23.90
69.2139 86.949 -27.59
69.5801 86.078 -30.96
69.9463 85.056 -33.61
70.3125 83.927 -35.27
70.6787 82.740 -35.92
71.0449 81.509 -35.77
71.4111 80.186 -34.93
71.7773 78.675 -33.05
72.1436 76.890 -28.82
72.5098 74.902 -19.71
72.8760 73.278 -2.80
73.2422 73.155 19.44
73.6084 74.642 37.40
73.9746 76.668 47.52
74.3408 78.611 52.00
74.7070 80.318 52.95
75.0732 81.766 51.60
75.4395 82.953 48.71
75.8057 83.887 44.85
76.1719 84.587 40.49
76.5381 85.079 35.97
76.9043 85.399 31.58
77.2705 85.584 27.44
77.6367 85.670 23.61
78.0029 85.681 20.05
78.3691 85.630 16.72
78.7354 85.522 13.59
79.1016 85.359 10.72
79.4678 85.149 8.20
79.8340 84.911 6.15
80.2002 84.682 4.66
80.5664 84.511 3.65
80.9326 84.441 2.86
81.2988 84.483 1.85
81.6650 84.610 0.22
82.0313 84.764 -2.26
82.3975 84.882 -5.61
82.7637 84.916 -9.67
83.1299 84.834 -14.21
83.4961 84.620 -19.02
83.8623 84.261 -23.93
84.2285 83.748 -28.75
84.5947 83.072 -33.26
84.9609 82.234 -37.19
85.3272 81.258 -40.26
85.6934 80.194 -42.31
86.0596 79.101 -43.47
86.4258 78.003 -44.28
86.7920 76.836 -45.36
87.1582 75.440 -47.02
87.5244 73.584 -48.98
87.8906 70.940 -50.14
88.2568 66.887 -47.51
88.6231 59.951 -25.70
88.9893 59.667 60.26
89.3555 66.696 83.98
89.7217 70.924 87.48
90.0879 73.848 86.45
90.4541 76.040 83.46
90.8203 77.730 79.48
91.1865 79.051 75.11
91.5527 80.107 70.76
91.9190 80.987 66.56
92.2852 81.758 62.43
92.6514 82.446 58.17
93.0176 83.046 53.66
93.3838 83.535 48.91
93.7500 83.900 44.14
94.1162 84.149 39.57
94.4824 84.314 35.42
94.8486 84.437 31.72
95.2149 84.553 28.31
95.5811 84.674 24.99
95.9473 84.787 21.55
96.3135 84.865 17.94
96.6797 84.888 14.22
97.0459 84.852 10.54
97.4121 84.766 6.97
97.7783 84.644 3.56
98.1445 84.499 0.25
98.5108 84.333 -3.04
98.8770 84.140 -6.34
99.2432 83.908 -9.67
99.6094 83.632 -12.95
99.9756 83.312 -16.06
100.3418 82.964 -18.91
100.7080 82.613 -21.48
101.0742 82.286 -23.85
101.4404 81.999 -26.22
101.8066 81.746 -28.82
102.1729 81.506 -31.83
102.5391 81.246 -35.30
102.9053 80.937 -39.20
103.2715 80.565 -43.41
103.6377 80.127 -47.81
104.0039 79.633 -52.37
104.3701 79.094 -57.12
104.7363 78.516 -62.18
105.1025 77.898 -67.69
105.4688 77.229 -73.80
105.8350 76.498 -80.62
106.2012 75.702 -88.18
106.5674 74.861 -96.53
106.9336 74.018 -105.66
107.2998 73.249 -115.59
107.6660 72.653 -126.31
108.0322 72.322 -137.68
108.3984 72.310 -149.40
108.7647 72.599 -160.99
109.1309 73.117 -171.98
109.4971 73.770 177.99
109.8633 74.481 169.10
110.2295 75.201 161.36
110.5957 75.906 154.64
110.9619 76.579 148.74
111.3281 77.204 143.47
111.6943 77.760 138.75
112.0606 78.237 134.61
112.4268 78.641 131.15
112.7930 78.999 128.46
113.1592 79.353 126.54
113.5254 79.740 125.19
113.8916 80.177 124.16
114.2578 80.657 123.20
114.6240 81.165 122.21
114.9902 81.686 121.16
115.3565 82.219 120.07
115.7227 82.765 118.93
116.0889 83.328 117.69
116.4551 83.906 116.32
116.8213 84.499 114.77
117.1875 85.105 113.05
117.5537 85.731 111.08
117.9199 86.373 108.78
118.2861 87.024 106.03
118.6524 87.663 102.74
119.0186 88.264 98.92
119.3848 88.804 94.63
119.7510 89.266 89.97
120.1172 89.641 85.09
120.4834 89.929 80.10
120.8496 90.132 75.09
121.2158 90.253 70.15
121.5820 90.297 65.35
121.9483 90.269 60.75
122.3145 90.178 56.41
122.6807 90.032 52.38
123.0469 89.842 48.67
123.4131 89.618 45.27
123.7793 89.363 42.18
124.1455 89.082 39.38
124.5117 88.777 36.88
124.8779 88.453 34.69
125.2442 88.115 32.80
125.6104 87.767 31.19
125.9766 87.404 29.85
126.3428 87.020 28.83
126.7090 86.616 28.24
127.0752 86.210 28.23
127.4414 85.836 28.86
127.8076 85.536 30.05
128.1738 85.334 31.52
128.5400 85.224 32.99
128.9063 85.182 34.30
129.2725 85.181 35.45
129.6387 85.213 36.49
130.0049 85.280 37.45
130.3711 85.383 38.29
130.7373 85.515 38.95
131.1035 85.667 39.44
131.4697 85.836 39.78
131.8359 86.022 39.96
132.2022 86.228 39.93
132.5684 86.442 39.63
132.9346 86.646 39.03
133.3008 86.825 38.21
133.6670 86.972 37.30
134.0332 87.098 36.40
134.3994 87.218 35.50
134.7656 87.339 34.53
135.1318 87.456 33.41
135.4981 87.552 32.12
135.8643 87.614 30.72
136.2305 87.640 29.33
136.5967 87.638 28.03
136.9629 87.620 26.83
137.3291 87.593 25.72
137.6953 87.558 24.67
138.0615 87.511 23.68
138.4277 87.452 22.79
138.7940 87.385 22.03
139.1602 87.316 21.41
139.5264 87.248 20.93
139.8926 87.184 20.58
140.2588 87.127 20.41
140.6250 87.084 20.41
140.9912 87.068 20.58
141.3574 87.085 20.83
141.7236 87.136 21.08
142.0899 87.211 21.29
142.4561 87.307 21.46
142.8223 87.425 21.62
143.1885 87.575 21.73
143.5547 87.762 21.69
143.9209 87.977 21.37
144.2871 88.201 20.69
144.6533 88.409 19.66
145.0195 88.583 18.37
145.3858 88.718 16.97
145.7520 88.819 15.54
146.1182 88.894 14.16
146.4844 88.953 12.85
146.8506 89.006 11.62
147.2168 89.060 10.47
147.5830 89.124 9.34
147.9492 89.202 8.19
148.3154 89.291 6.94
148.6817 89.384 5.53
149.0479 89.469 3.98
149.4141 89.538 2.30
149.7803 89.588 0.55
150.1465 89.619 -1.25
150.5127 89.628 -3.09
150.8789 89.612 -4.94
151.2451 89.566 -6.76
151.6113 89.489 -8.47
151.9776 89.387 -9.99
152.3438 89.273 -11.28
152.7100 89.161 -12.33
153.0762 89.061 -13.18
153.4424 88.978 -13.89
153.8086 88.915 -14.47
154.1748 88.880 -14.96
154.5410 88.879 -15.41
154.9072 88.916 -15.93
155.2735 88.985 -16.60
155.6397 89.074 -17.49
156.0059 89.172 -18.60
156.3721 89.273 -19.88
156.7383 89.383 -21.33
157.1045 89.501 -23.01
157.4707 89.622 -25.00
157.8369 89.725 -27.35
158.2031 89.790 -30.02
158.5693 89.798 -32.87
158.9356 89.750 -35.74
