* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -33.8 dBFS, measurement signal peak level -29.8 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 9:01:51 PM
* REW Settings:
156.3721 79.797 23.00
156.7383 79.769 18.24
157.1045 79.666 13.76
157.4707 79.526 9.67
157.8369 79.389 5.88
158.2031 79.273 2.17
158.5693 79.167 -1.70
158.9356 79.037 -5.82
159.3018 78.850 -10.10
159.6680 78.591 -14.31
160.0342 78.272 -18.21
160.4004 77.925 -21.72
160.7666 77.583 -24.91
161.1328 77.256 -27.98
161.4990 76.926 -31.10
161.8652 76.565 -34.28
162.2315 76.157 -37.36
162.5977 75.715 -40.19
162.9639 75.277 -42.76
163.3301 74.868 -45.32
163.6963 74.476 -48.25
164.0625 74.044 -51.79
164.4287 73.501 -55.87
164.7949 72.796 -60.16
165.1611 71.920 -64.18
165.5274 70.907 -67.57
165.8936 69.808 -70.24
166.2598 68.650 -72.40
166.6260 67.397 -74.29
166.9922 65.964 -75.76
167.3584 64.276 -76.02
167.7246 62.358 -73.76
168.0908 60.394 -67.83
168.4570 58.659 -58.33
168.8233 57.242 -46.27
169.1895 56.126 -30.93
169.5557 55.857 -11.05
169.9219 57.119 7.64
170.2881 59.171 18.14
170.6543 61.023 21.78
171.0205 62.392 22.24
171.3867 63.370 22.04
171.7529 64.168 22.21
172.1192 64.971 22.52
172.4854 65.830 22.07
172.8516 66.660 20.25
173.2178 67.347 17.13
173.5840 67.832 13.26
173.9502 68.116 9.18
174.3164 68.245 5.24
174.6826 68.271 1.49
175.0488 68.220 -2.23
175.4151 68.090 -6.10
175.7813 67.853 -10.18
176.1475 67.487 -14.39
176.5137 66.980 -18.59
176.8799 66.332 -22.67
177.2461 65.540 -26.65
177.6123 64.580 -30.57
177.9785 63.402 -34.49
178.3447 61.916 -38.36
178.7110 59.975 -42.05
179.0772 57.288 -45.11
179.4434 53.140 -45.89
179.8096 45.010 -31.68
180.1758 44.785 77.37
180.5420 52.938 91.70
180.9082 56.929 90.08
181.2744 59.300 86.29
181.6406 60.787 82.52
182.0069 61.730 79.64
182.3731 62.343 78.03
182.7393 62.780 77.74
183.1055 63.148 78.73
183.4717 63.539 80.94
183.8379 64.069 84.20
184.2041 64.854 87.80
184.5703 65.920 90.46
184.9365 67.139 91.13
185.3027 68.326 89.64
185.6690 69.343 86.55
186.0352 70.136 82.68
186.4014 70.724 78.81
186.7676 71.177 75.44
187.1338 71.587 72.67
187.5000 72.021 70.21
187.8662 72.486 67.61
188.2324 72.940 64.56
188.5986 73.322 61.12
188.9649 73.599 57.57
189.3311 73.774 54.29
189.6973 73.890 51.52
190.0635 74.001 49.25
190.4297 74.145 47.21
190.7959 74.317 45.05
191.1621 74.480 42.56
191.5283 74.588 39.76
191.8945 74.612 36.84
192.2608 74.548 34.07
192.6270 74.422 31.64
192.9932 74.267 29.59
193.3594 74.109 27.83
193.7256 73.957 26.17
194.0918 73.799 24.48
194.4580 73.618 22.73
194.8242 73.396 20.95
195.1904 73.119 19.20
195.5567 72.770 17.56
195.9229 72.319 16.23
196.2891 71.746 15.62
196.6553 71.061 16.43
197.0215 70.372 19.50
197.3877 69.915 25.12
197.7539 69.950 32.11
198.1201 70.503 38.11
198.4863 71.334 41.64
198.8526 72.186 42.85
199.2188 72.943 42.58
199.5850 73.598 41.55
199.9512 74.187 40.04
200.3174 74.728 38.00
200.6836 75.203 35.30
201.0498 75.564 31.99
201.4160 75.769 28.36
201.7822 75.801 24.84
202.1485 75.687 21.90
202.5147 75.485 19.86
202.8809 75.270 18.76
203.2471 75.101 18.37
203.6133 74.996 18.36
203.9795 74.943 18.53
204.3457 74.933 18.84
204.7119 74.974 19.31
205.0781 75.087 19.84
205.4444 75.277 20.18
205.8106 75.518 20.12
206.1768 75.771 19.62
206.5430 76.006 18.81
206.9092 76.220 17.91
207.2754 76.431 17.04
207.6416 76.663 16.19
208.0078 76.931 15.21
208.3740 77.226 13.95
208.7403 77.530 12.34
209.1065 77.824 10.36
209.4727 78.093 8.10
209.8389 78.333 5.60
210.2051 78.543 2.92
210.5713 78.724 0.05
210.9375 78.873 -2.98
211.3037 78.984 -6.18
211.6699 79.050 -9.50
212.0362 79.065 -12.88
212.4024 79.032 -16.20
212.7686 78.960 -19.37
213.1348 78.869 -22.34
213.5010 78.783 -25.16
213.8672 78.713 -27.97
214.2334 78.655 -30.92
214.5996 78.589 -34.12
214.9658 78.486 -37.54
215.3320 78.329 -41.06
215.6983 78.119 -44.48
216.0645 77.875 -47.68
216.4307 77.624 -50.65
216.7969 77.387 -53.55
217.1631 77.157 -56.58
217.5293 76.907 -59.89
217.8955 76.598 -63.45
218.2617 76.197 -67.07
218.6279 75.696 -70.47
218.9942 75.115 -73.35
219.3604 74.496 -75.57
219.7266 73.881 -77.19
220.0928 73.297 -78.38
220.4590 72.736 -79.34
220.8252 72.185 -80.06
221.1914 71.650 -80.39
221.5576 71.177 -80.25
221.9238 70.831 -79.91
222.2901 70.627 -80.02
222.6563 70.504 -81.18
223.0225 70.351 -83.52
223.3887 70.081 -86.69
223.7549 69.671 -90.07
224.1211 69.177 -93.16
224.4873 68.701 -95.98
224.8535 68.317 -99.16
225.2197 67.999 -103.62
225.5860 67.631 -109.98
225.9522 67.084 -118.23
226.3184 66.276 -128.04
226.6846 65.203 -138.97
227.0508 63.952 -150.80
227.4170 62.704 -163.72
227.7832 61.716 -178.43
228.1494 61.238 164.50
228.5156 61.387 145.58
228.8819 62.044 126.44
229.2481 62.931 108.71
229.6143 63.796 93.30
229.9805 64.514 80.58
230.3467 65.094 70.55
230.7129 65.624 62.89
231.0791 66.191 56.75
231.4453 66.803 51.14
231.8115 67.385 45.40
232.1778 67.840 39.52
232.5440 68.122 33.97
232.9102 68.264 29.34
233.2764 68.368 25.92
233.6426 68.548 23.40
234.0088 68.846 20.96
234.3750 69.188 17.88
234.7412 69.448 14.12
235.1074 69.538 10.28
235.4737 69.458 7.26
235.8399 69.315 5.81
236.2061 69.292 5.96
236.5723 69.530 6.77
236.9385 70.009 6.90
237.3047 70.584 5.70
237.6709 71.128 3.37
238.0371 71.596 0.43
238.4033 72.015 -2.79
238.7696 72.421 -6.35
239.1358 72.816 -10.57
239.5020 73.148 -15.70
239.8682 73.341 -21.67
240.2344 73.334 -28.12
240.6006 73.102 -34.47
240.9668 72.667 -40.08
241.3330 72.108 -44.43
241.6992 71.548 -47.31
242.0654 71.114 -49.10
242.4317 70.871 -50.64
242.7979 70.781 -52.77
243.1641 70.752 -55.88
243.5303 70.703 -59.91
243.8965 70.588 -64.63
244.2627 70.396 -69.80
244.6289 70.127 -75.26
244.9951 69.786 -80.93
245.3613 69.379 -86.73
245.7276 68.918 -92.59
246.0938 68.425 -98.51
246.4600 67.933 -104.54
246.8262 67.473 -110.90
247.1924 67.064 -117.92
247.5586 66.706 -125.96
247.9248 66.381 -135.30
248.2910 66.064 -146.04
248.6572 65.740 -158.07
249.0235 65.409 -171.06
249.3897 65.083 175.50
249.7559 64.790 162.27
250.1221 64.573 149.90
250.4883 64.485 138.84
250.8545 64.582 129.14
251.2207 64.886 120.41
251.5869 65.360 112.04
251.9531 65.916 103.59
252.3194 66.456 94.99
252.6856 66.919 86.49
253.0518 67.290 78.43
253.4180 67.603 71.09
253.7842 67.918 64.50
254.1504 68.293 58.38
254.5166 68.749 52.28
254.8828 69.259 45.74
255.2490 69.773 38.52
255.6153 70.235 30.58
255.9815 70.604 21.98
256.3477 70.847 12.84
256.7139 70.940 3.26
257.0801 70.857 -6.65
257.4463 70.574 -16.71
257.8125 70.074 -26.74
258.1787 69.349 -36.48
258.5449 68.412 -45.66
258.9112 67.306 -54.08
259.2774 66.098 -61.80
259.6436 64.858 -69.23
260.0098 63.624 -77.21
260.3760 62.374 -86.77
260.7422 61.049 -98.88
261.1084 59.628 -114.27
261.4746 58.213 -133.41
261.8408 57.065 -155.88
262.2071 56.470 -179.56
262.5733 56.447 158.68
262.9395 56.738 140.69
263.3057 57.073 126.51
263.6719 57.295 115.39
264.0381 57.328 106.70
264.4043 57.149 100.16
264.7705 56.783 95.71
265.1367 56.291 93.31
265.5030 55.726 92.63
265.8692 55.043 93.26
266.2354 54.065 95.78
266.6016 52.648 103.39
266.9678 51.506 122.81
267.3340 53.031 149.42
267.7002 56.595 162.98
268.0664 59.931 164.43
268.4326 62.567 160.34
268.7988 64.593 154.03
269.1651 66.153 147.02
269.5313 67.375 140.05
269.8975 68.359 133.38
270.2637 69.176 127.06
270.6299 69.865 120.97
270.9961 70.437 115.06
271.3623 70.894 109.35
271.7285 71.242 103.93
272.0947 71.498 98.91
272.4610 71.690 94.34
272.8272 71.842 90.14
273.1934 71.963 86.19
273.5596 72.047 82.40
273.9258 72.083 78.79
274.2920 72.066 75.46
274.6582 72.009 72.53
275.0244 71.935 70.04
275.3906 71.867 67.94
275.7569 71.817 66.14
276.1231 71.791 64.55
276.4893 71.794 63.10
276.8555 71.834 61.69
277.2217 71.910 60.15
277.5879 72.003 58.30
277.9541 72.078 56.06
278.3203 72.092 53.49
278.6865 72.020 50.85
279.0528 71.862 48.41
279.4190 71.640 46.39
279.7852 71.384 44.83
280.1514 71.110 43.72
280.5176 70.820 43.06
280.8838 70.520 42.99
281.2500 70.242 43.71
281.6162 70.059 45.24
281.9824 70.042 47.21
282.3487 70.210 48.92
282.7149 70.501 49.77
283.0811 70.817 49.60
283.4473 71.084 48.63
283.8135 71.263 47.22
284.1797 71.349 45.72
284.5459 71.350 44.39
284.9121 71.280 43.48
285.2783 71.168 43.29
285.6446 71.074 44.04
286.0108 71.097 45.74
286.3770 71.330 47.88
286.7432 71.801 49.58
287.1094 72.441 50.04
287.4756 73.135 48.95
287.8418 73.786 46.47
288.2080 74.337 42.94
288.5742 74.770 38.70
288.9405 75.081 33.97
289.3067 75.272 28.92
289.6729 75.337 23.67
290.0391 75.268 18.37
290.4053 75.061 13.23
290.7715 74.720 8.54
291.1377 74.270 4.62
291.5039 73.766 1.70
291.8701 73.282 -0.15
292.2364 72.894 -1.18
292.6026 72.638 -1.92
292.9688 72.497 -2.90
293.3350 72.411 -4.42
293.7012 72.322 -6.46
294.0674 72.196 -8.86
294.4336 72.025 -11.44
294.7998 71.817 -14.12
295.1660 71.571 -16.95
295.5323 71.270 -19.99
295.8985 70.883 -23.20
296.2647 70.382 -26.39
296.6309 69.751 -29.29
296.9971 68.998 -31.54
297.3633 68.152 -32.85
297.7295 67.260 -32.98
298.0957 66.381 -31.80
298.4619 65.591 -29.29
298.8281 64.984 -25.68
299.1944 64.634 -21.65
299.5606 64.537 -18.14
299.9268 64.598 -15.82
300.2930 64.699 -14.78
300.6592 64.769 -14.68
301.0254 64.801 -15.17
301.3916 64.816 -16.21
301.7578 64.813 -18.00
302.1240 64.742 -20.73
302.4903 64.532 -24.29
302.8565 64.131 -28.27
303.2227 63.538 -32.11
303.5889 62.813 -35.40
303.9551 62.040 -38.23
304.3213 61.253 -41.20
304.6875 60.373 -44.97
305.0537 59.231 -49.60
305.4199 57.641 -54.21
305.7862 55.488 -56.73
306.1524 52.941 -53.66
306.5186 50.928 -42.57
306.8848 50.520 -30.73
307.2510 50.884 -27.65
307.6172 50.812 -32.47
307.9834 49.884 -41.70
308.3496 48.022 -53.18
308.7158 45.271 -66.03
309.0821 41.959 -80.73
309.4483 39.299 -99.12
309.8145 39.391 -119.12
310.1807 42.179 -133.68
310.5469 45.729 -143.06
310.9131 49.057 -149.93
311.2793 52.001 -155.53
311.6455 54.629 -160.59
312.0117 57.008 -165.73
312.3780 59.147 -171.40
312.7442 61.019 -177.71
313.1104 62.595 175.51
313.4766 63.862 168.64
313.8428 64.831 162.14
314.2090 65.545 156.44
314.5752 66.067 151.87
314.9414 66.478 148.54
315.3076 66.852 146.36
315.6739 67.234 145.07
316.0401 67.647 144.48
316.4063 68.118 144.51
316.7725 68.694 144.96
317.1387 69.416 145.38
317.5049 70.272 145.10
317.8711 71.181 143.66
318.2373 72.045 141.06
318.6035 72.795 137.66
318.9698 73.419 133.96
319.3360 73.947 130.29
319.7022 74.427 126.72
320.0684 74.888 123.10
320.4346 75.320 119.22
320.8008 75.684 115.02
321.1670 75.944 110.73
321.5332 76.093 106.70
321.8994 76.164 103.32
322.2657 76.221 100.75
322.6319 76.330 98.87
322.9981 76.529 97.35
323.3643 76.816 95.83
323.7305 77.169 94.16
324.0967 77.574 92.26
324.4629 78.028 90.07
324.8291 78.526 87.46
325.1953 79.046 84.28
325.5615 79.557 80.49
325.9278 80.032 76.15
326.2940 80.457 71.38
326.6602 80.836 66.29
327.0264 81.176 60.86
327.3926 81.474 55.01
327.7588 81.715 48.67
328.1250 81.871 41.84
328.4912 81.918 34.62
328.8574 81.837 27.20
329.2237 81.629 19.77
329.5899 81.305 12.53
329.9561 80.887 5.58
330.3223 80.397 -1.05
330.6885 79.853 -7.39
331.0547 79.264 -13.51
331.4209 78.633 -19.44
331.7871 77.963 -25.21
332.1533 77.256 -30.82
332.5196 76.521 -36.31
332.8858 75.761 -41.72
333.2520 74.974 -47.11
333.6182 74.155 -52.46
333.9844 73.304 -57.70
334.3506 72.440 -62.70
334.7168 71.599 -67.36
335.0830 70.839 -71.73
335.4492 70.217 -76.04
335.8155 69.768 -80.71
336.1817 69.494 -86.13
336.5479 69.370 -92.58
336.9141 69.360 -100.12
337.2803 69.430 -108.67
337.6465 69.550 -118.02
338.0127 69.695 -127.93
338.3789 69.839 -138.11
338.7451 69.960 -148.27
339.1114 70.040 -158.11
339.4776 70.071 -167.37
339.8438 70.053 -175.81
340.2100 69.999 176.72
340.5762 69.928 170.31
340.9424 69.860 164.93
341.3086 69.808 160.51
341.6748 69.776 156.99
342.0410 69.767 154.36
342.4073 69.799 152.69
342.7735 69.915 151.99
343.1397 70.176 152.04
343.5059 70.623 152.29
343.8721 71.239 152.05
344.2383 71.945 150.79
344.6045 72.639 148.40
344.9707 73.235 145.12
345.3369 73.687 141.36
345.7032 73.988 137.58
346.0694 74.161 134.13
346.4356 74.251 131.22
346.8018 74.302 128.82
347.1680 74.339 126.80
347.5342 74.362 124.98
347.9004 74.352 123.36
348.2666 74.304 122.08
348.6328 74.241 121.33
348.9991 74.213 121.14
349.3653 74.267 121.24
349.7315 74.411 121.16
350.0977 74.594 120.52
350.4639 74.742 119.26
350.8301 74.791 117.65
351.1963 74.715 116.11
351.5625 74.523 115.10
351.9287 74.254 114.94
352.2950 73.955 115.86
352.6612 73.686 117.98
353.0274 73.514 121.32
353.3936 73.527 125.73
353.7598 73.806 130.65
354.1260 74.373 135.20
354.4922 75.160 138.59
354.8584 76.056 140.50
355.2246 76.968 141.05
355.5908 77.844 140.52
355.9571 78.663 139.17
356.3233 79.419 137.17
356.6895 80.108 134.63
357.0557 80.719 131.65
357.4219 81.248 128.36
357.7881 81.692 124.89
358.1543 82.059 121.35
358.5205 82.356 117.82
358.8867 82.590 114.34
359.2530 82.762 110.94
359.6192 82.872 107.69
359.9854 82.919 104.71
360.3516 82.917 102.12
360.7178 82.890 100.05
361.0840 82.874 98.49
361.4502 82.899 97.33
361.8164 82.980 96.37
362.1826 83.115 95.42
362.5489 83.289 94.35
362.9151 83.493 93.14
363.2813 83.724 91.73
363.6475 83.977 90.06
364.0137 84.243 88.00
364.3799 84.497 85.46
364.7461 84.707 82.47
365.1123 84.845 79.15
365.4785 84.897 75.70
365.8448 84.866 72.32
366.2110 84.770 69.18
366.5772 84.629 66.33
366.9434 84.463 63.75
