* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -35.5 dBFS, measurement signal peak level -25.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 8:59:41 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0492 ms (-17 mm, -0.66 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: L + Sub 2
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 57.806 159.31
0.7324 54.008 143.77
1.0986 46.120 166.56
1.4648 51.198 -136.59
1.8311 55.694 -145.15
2.1973 56.727 -161.43
2.5635 55.198 -173.71
2.9297 51.837 -165.65
3.2959 52.986 -135.88
3.6621 56.694 -137.83
4.0283 58.214 -157.81
4.3945 57.332 172.71
4.7607 53.670 126.31
5.1270 51.877 32.99
5.4932 57.529 -35.68
5.8594 61.133 -79.02
6.2256 62.951 -119.41
6.5918 63.904 -161.65
6.9580 64.665 155.02
7.3242 65.332 114.39
7.6904 65.356 79.38
8.0566 63.867 51.80
8.4229 59.398 41.77
8.7891 58.154 97.05
9.1553 66.064 104.11
9.5215 70.555 85.01
9.8877 72.933 60.92
10.2539 73.522 34.56
10.6201 72.450 5.72
10.9863 69.542 -28.62
11.3525 64.058 -85.65
11.7188 65.144 172.67
12.0850 70.953 120.58
12.4512 74.285 86.73
12.8174 76.036 57.75
13.1836 76.655 31.53
13.5498 76.269 8.58
13.9160 74.855 -8.35
14.2822 72.763 -11.77
14.6484 72.767 3.00
15.0146 76.194 8.65
15.3809 79.622 -1.54
15.7471 82.116 -18.22
16.1133 83.767 -37.01
16.4795 84.709 -56.10
16.8457 85.031 -74.45
17.2119 84.793 -91.23
17.5781 84.061 -105.49
17.9443 82.963 -116.05
18.3105 81.779 -121.84
18.6768 80.957 -123.33
19.0430 80.782 -123.61
19.4092 81.013 -125.89
19.7754 81.212 -130.51
20.1416 81.118 -135.88
20.5078 80.718 -139.84
20.8740 80.253 -140.50
21.2402 80.210 -137.84
21.6064 80.919 -135.18
21.9727 82.102 -136.14
22.3389 83.250 -141.21
22.7051 84.060 -148.93
23.0713 84.434 -157.59
23.4375 84.382 -165.69
23.8037 84.011 -171.88
24.1699 83.546 -175.25
24.5361 83.297 -176.11
24.9023 83.448 -176.41
25.2686 83.872 -178.22
25.6348 84.296 177.97
26.0010 84.533 172.99
26.3672 84.540 167.97
26.7334 84.388 163.85
27.0996 84.212 161.00
27.4658 84.142 159.09
27.8320 84.230 157.35
28.1982 84.435 155.12
28.5645 84.679 152.17
28.9307 84.901 148.60
29.2969 85.072 144.62
29.6631 85.177 140.40
30.0293 85.209 136.10
30.3955 85.168 131.90
30.7617 85.066 127.95
31.1279 84.930 124.34
31.4941 84.780 121.01
31.8604 84.627 117.82
32.2266 84.457 114.66
32.5928 84.253 111.54
32.9590 84.006 108.60
33.3252 83.731 105.93
33.6914 83.452 103.55
34.0576 83.185 101.33
34.4238 82.926 99.12
34.7900 82.660 96.86
35.1563 82.371 94.61
35.5225 82.062 92.44
35.8887 81.740 90.39
36.2549 81.411 88.42
36.6211 81.066 86.50
36.9873 80.693 84.68
37.3535 80.289 83.13
37.7197 79.874 81.97
38.0859 79.478 81.19
38.4522 79.119 80.62
38.8184 78.786 80.06
39.1846 78.448 79.46
39.5508 78.085 78.96
39.9170 77.705 78.72
40.2832 77.341 78.77
40.6494 77.021 78.87
41.0156 76.736 78.63
41.3818 76.437 77.71
41.7481 76.053 75.98
42.1143 75.511 73.42
42.4805 74.734 70.04
42.8467 73.620 65.70
43.2129 71.992 59.97
43.5791 69.480 51.68
43.9453 65.182 36.17
44.3115 58.313 -21.21
44.6777 64.658 -100.51
45.0439 70.790 -121.35
45.4102 74.708 -132.67
45.7764 77.535 -141.58
46.1426 79.712 -149.53
46.5088 81.444 -156.97
46.8750 82.840 -164.06
47.2412 83.968 -170.81
47.6074 84.871 -177.19
47.9736 85.585 176.88
48.3398 86.140 171.50
48.7061 86.572 166.75
49.0723 86.917 162.68
49.4385 87.212 159.29
49.8047 87.494 156.49
50.1709 87.783 154.13
50.5371 88.091 152.07
50.9033 88.418 150.22
51.2695 88.768 148.58
51.6357 89.163 147.18
52.0020 89.634 145.91
52.3682 90.210 144.51
52.7344 90.890 142.63
53.1006 91.643 139.94
53.4668 92.420 136.34
53.8330 93.178 131.87
54.1992 93.895 126.67
54.5654 94.562 120.83
54.9316 95.172 114.37
55.2979 95.712 107.28
55.6641 96.152 99.53
56.0303 96.457 91.23
56.3965 96.592 82.57
56.7627 96.535 73.85
57.1289 96.279 65.42
57.4951 95.844 57.67
57.8613 95.269 50.90
58.2275 94.621 45.25
58.5938 93.966 40.64
58.9600 93.354 36.72
59.3262 92.794 33.10
59.6924 92.263 29.44
60.0586 91.729 25.62
60.4248 91.170 21.59
60.7910 90.577 17.32
61.1572 89.940 12.67
61.5234 89.241 7.41
61.8897 88.436 1.25
62.2559 87.460 -6.13
62.6221 86.210 -15.18
62.9883 84.539 -26.59
63.3545 82.221 -41.90
63.7207 78.993 -65.43
64.0869 75.582 -109.03
64.4531 76.530 -167.12
64.8193 80.072 157.36
65.1856 82.785 136.26
65.5518 84.575 121.00
65.9180 85.703 108.93
66.2842 86.380 99.19
66.6504 86.768 91.35
67.0166 86.991 85.00
67.3828 87.119 79.61
67.7490 87.165 74.74
68.1152 87.099 70.17
68.4815 86.883 65.98
68.8477 86.495 62.54
69.2139 85.952 60.33
69.5801 85.316 59.85
69.9463 84.697 61.38
70.3125 84.238 64.79
70.6787 84.053 69.35
71.0449 84.166 74.03
71.4111 84.506 78.07
71.7773 84.979 81.24
72.1436 85.526 83.65
72.5098 86.130 85.45
72.8760 86.790 86.62
73.2422 87.495 87.06
73.6084 88.213 86.69
73.9746 88.912 85.55
74.3408 89.567 83.77
74.7070 90.170 81.52
75.0732 90.722 78.89
75.4395 91.226 75.91
75.8057 91.673 72.59
76.1719 92.054 68.99
76.5381 92.358 65.21
76.9043 92.586 61.38
77.2705 92.746 57.64
77.6367 92.855 54.05
78.0029 92.927 50.62
78.3691 92.971 47.32
78.7354 92.990 44.13
79.1016 92.985 41.09
79.4678 92.965 38.22
79.8340 92.944 35.55
80.2002 92.940 32.99
80.5664 92.959 30.40
80.9326 92.987 27.62
81.2988 92.998 24.60
81.6650 92.964 21.44
82.0313 92.875 18.34
82.3975 92.746 15.50
82.7637 92.613 13.03
83.1299 92.516 10.81
83.4961 92.474 8.53
83.8623 92.468 5.87
84.2285 92.451 2.65
84.5947 92.371 -1.06
84.9609 92.190 -5.06
85.3272 91.898 -9.04
85.6934 91.507 -12.73
86.0596 91.046 -16.00
86.4258 90.547 -18.81
86.7920 90.026 -21.27
87.1582 89.486 -23.49
87.5244 88.912 -25.51
87.8906 88.286 -27.26
88.2568 87.599 -28.55
88.6231 86.861 -29.14
88.9893 86.102 -28.81
89.3555 85.376 -27.41
89.7217 84.745 -25.02
90.0879 84.267 -21.92
90.4541 83.961 -18.55
90.8203 83.811 -15.33
91.1865 83.779 -12.46
91.5527 83.836 -9.98
91.9190 83.968 -7.91
92.2852 84.170 -6.30
92.6514 84.426 -5.29
93.0176 84.705 -5.00
93.3838 84.969 -5.39
93.7500 85.182 -6.34
94.1162 85.325 -7.59
94.4824 85.401 -8.92
94.8486 85.427 -10.11
95.2149 85.434 -11.07
95.5811 85.457 -11.80
95.9473 85.524 -12.47
96.3135 85.642 -13.29
96.6797 85.801 -14.50
97.0459 85.973 -16.22
97.4121 86.126 -18.48
97.7783 86.235 -21.20
98.1445 86.286 -24.26
98.5108 86.275 -27.56
98.8770 86.203 -31.02
99.2432 86.072 -34.62
99.6094 85.878 -38.34
99.9756 85.614 -42.13
100.3418 85.275 -45.93
100.7080 84.860 -49.63
101.0742 84.377 -53.14
101.4404 83.840 -56.39
101.8066 83.264 -59.40
102.1729 82.659 -62.23
102.5391 82.026 -64.95
102.9053 81.358 -67.60
103.2715 80.644 -70.20
103.6377 79.874 -72.70
104.0039 79.044 -75.04
104.3701 78.153 -77.12
104.7363 77.204 -78.85
105.1025 76.210 -80.15
105.4688 75.190 -80.97
105.8350 74.173 -81.37
106.2012 73.180 -81.52
106.5674 72.215 -81.70
106.9336 71.266 -82.19
107.2998 70.319 -83.25
107.6660 69.368 -85.28
108.0322 68.409 -88.97
108.3984 67.429 -95.41
108.7647 66.424 -106.07
109.1309 65.517 -122.46
109.4971 65.112 -144.86
109.8633 65.682 -169.90
110.2295 67.110 167.85
110.5957 68.839 150.67
110.9619 70.500 137.81
111.3281 71.977 127.95
111.6943 73.261 120.04
112.0606 74.360 113.42
112.4268 75.286 107.76
112.7930 76.060 102.98
113.1592 76.722 99.08
113.5254 77.332 96.03
113.8916 77.953 93.57
114.2578 78.614 91.25
114.6240 79.306 88.67
114.9902 79.985 85.58
115.3565 80.610 81.99
115.7227 81.155 78.03
116.0889 81.614 73.85
116.4551 81.991 69.55
116.8213 82.289 65.16
117.1875 82.509 60.70
117.5537 82.649 56.21
117.9199 82.705 51.69
118.2861 82.674 47.15
118.6524 82.546 42.58
119.0186 82.296 37.94
119.3848 81.887 33.31
119.7510 81.265 28.91
120.1172 80.381 25.20
120.4834 79.200 22.99
120.8496 77.741 23.47
121.2158 76.150 28.21
121.5820 74.822 38.38
121.9483 74.335 52.56
122.3145 74.895 66.16
122.6807 76.101 75.81
123.0469 77.497 81.29
123.4131 78.837 83.54
123.7793 80.015 83.56
124.1455 80.990 82.16
124.5117 81.765 80.01
124.8779 82.370 77.62
125.2442 82.851 75.27
125.6104 83.251 73.02
125.9766 83.595 70.83
126.3428 83.888 68.64
126.7090 84.121 66.45
127.0752 84.292 64.39
127.4414 84.412 62.62
127.8076 84.510 61.21
128.1738 84.617 60.14
128.5400 84.753 59.23
128.9063 84.916 58.31
129.2725 85.089 57.24
129.6387 85.251 56.05
130.0049 85.390 54.82
130.3711 85.510 53.65
130.7373 85.621 52.58
131.1035 85.737 51.58
131.4697 85.862 50.55
131.8359 85.985 49.42
132.2022 86.090 48.16
132.5684 86.163 46.87
132.9346 86.200 45.67
133.3008 86.218 44.68
133.6670 86.237 43.91
134.0332 86.276 43.27
134.3994 86.336 42.58
134.7656 86.398 41.75
135.1318 86.437 40.79
135.4981 86.436 39.85
135.8643 86.401 39.09
136.2305 86.351 38.64
136.5967 86.311 38.48
136.9629 86.298 38.50
137.3291 86.308 38.59
137.6953 86.331 38.71
138.0615 86.357 38.91
138.4277 86.392 39.27
138.7940 86.452 39.85
139.1602 86.558 40.58
139.5264 86.722 41.34
139.8926 86.942 41.97
140.2588 87.205 42.36
140.6250 87.497 42.46
140.9912 87.801 42.27
141.3574 88.109 41.82
141.7236 88.413 41.15
142.0899 88.708 40.30
142.4561 88.995 39.33
142.8223 89.277 38.28
143.1885 89.561 37.18
143.5547 89.856 35.98
143.9209 90.168 34.63
144.2871 90.492 33.03
144.6533 90.814 31.10
145.0195 91.114 28.84
145.3858 91.375 26.31
145.7520 91.585 23.63
146.1182 91.745 20.94
146.4844 91.867 18.34
146.8506 91.964 15.87
147.2168 92.051 13.51
147.5830 92.136 11.20
147.9492 92.218 8.88
148.3154 92.296 6.52
148.6817 92.365 4.10
149.0479 92.422 1.60
149.4141 92.462 -0.96
149.7803 92.481 -3.59
150.1465 92.477 -6.25
150.5127 92.446 -8.91
150.8789 92.394 -11.53
151.2451 92.326 -14.09
151.6113 92.246 -16.61
151.9776 92.156 -19.12
152.3438 92.050 -21.64
152.7100 91.922 -24.14
153.0762 91.770 -26.57
153.4424 91.600 -28.85
153.8086 91.424 -30.97
154.1748 91.254 -32.97
154.5410 91.091 -34.92
154.9072 90.931 -36.89
155.2735 90.759 -38.87
155.6397 90.571 -40.80
156.0059 90.372 -42.58
156.3721 90.178 -44.18
156.7383 90.009 -45.67
157.1045 89.874 -47.20
157.4707 89.760 -48.94
157.8369 89.644 -50.97
158.2031 89.496 -53.26
