* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, no input selected, R, volume: no control. Timing signal peak level -35.6 dBFS, measurement signal peak level -28.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -20.0 dBFS using an acoustic timing reference
* Dated: Apr 18, 2026 9:10:13 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -1.3952 ms (-479 mm, -(1 ft 6.84 in)) using IR start time relative to Acoustic reference played from  L with no timing offset
* Measurement: Sub Only 5
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.3662 48.740 7.62
0.7324 53.412 -9.12
1.0986 56.765 -31.55
1.4648 58.785 -54.10
1.8311 59.533 -75.89
2.1973 58.952 -96.98
2.5635 56.718 -117.62
2.9297 51.667 -138.32
3.2959 33.472 -169.97
3.6621 47.968 6.71
4.0283 52.863 -13.91
4.3945 53.751 -33.84
4.7607 51.963 -54.35
5.1270 46.578 -78.73
5.4932 33.870 -173.44
5.8594 44.332 102.31
6.2256 46.963 93.93
6.5918 48.039 111.98
6.9580 52.509 129.97
7.3242 56.914 126.74
7.6904 59.632 114.53
8.0566 60.837 100.30
8.4229 60.816 88.34
8.7891 60.187 83.29
9.1553 60.507 85.56
9.5215 62.531 82.85
9.8877 64.814 68.74
10.2539 66.131 47.08
10.6201 66.232 21.57
10.9863 64.922 -5.89
11.3525 60.833 -35.34
11.7188 41.944 -125.55
12.0850 62.444 103.12
12.4512 69.034 75.46
12.8174 72.535 51.07
13.1836 74.438 29.06
13.5498 75.172 10.31
13.9160 74.983 -2.97
14.2822 74.440 -7.05
14.6484 74.999 -2.29
15.0146 77.293 -0.72
15.3809 79.933 -8.58
15.7471 82.051 -22.55
16.1133 83.495 -39.38
16.4795 84.299 -57.19
16.8457 84.512 -74.83
17.2119 84.170 -91.32
17.5781 83.315 -105.55
17.9443 82.040 -116.00
18.3105 80.630 -120.92
18.6768 79.687 -120.05
19.0430 79.722 -117.51
19.4092 80.416 -118.40
19.7754 81.105 -123.35
20.1416 81.429 -130.29
20.5078 81.320 -136.86
20.8740 80.920 -140.92
21.2402 80.620 -141.28
21.6064 80.903 -139.61
21.9727 81.796 -140.00
22.3389 82.818 -144.53
22.7051 83.528 -152.29
23.0713 83.725 -161.29
23.4375 83.370 -169.37
23.8037 82.600 -174.14
24.1699 81.877 -173.66
24.5361 81.926 -169.61
24.9023 82.876 -167.83
25.2686 84.066 -171.30
25.6348 84.963 -178.68
26.0010 85.392 172.28
26.3672 85.364 163.39
26.7334 84.990 156.00
27.0996 84.456 150.98
27.4658 83.996 148.30
27.8320 83.772 146.94
28.1982 83.781 145.63
28.5645 83.911 143.82
28.9307 84.087 141.63
29.2969 84.307 139.28
29.6631 84.591 136.61
30.0293 84.920 133.27
30.3955 85.225 129.05
30.7617 85.429 124.09
31.1279 85.484 118.82
31.4941 85.389 113.69
31.8604 85.179 109.09
32.2266 84.909 105.18
32.5928 84.634 101.88
32.9590 84.388 98.97
33.3252 84.181 96.19
33.6914 83.998 93.34
34.0576 83.817 90.32
34.4238 83.618 87.16
34.7900 83.386 83.92
35.1563 83.115 80.76
35.5225 82.811 77.82
35.8887 82.495 75.19
36.2549 82.189 72.93
36.6211 81.920 70.95
36.9873 81.700 69.09
37.3535 81.525 67.17
37.7197 81.370 65.05
38.0859 81.201 62.70
38.4522 80.990 60.27
38.8184 80.727 58.00
39.1846 80.433 56.09
39.5508 80.147 54.61
39.9170 79.909 53.41
40.2832 79.726 52.19
40.6494 79.580 50.73
41.0156 79.442 49.02
41.3818 79.311 47.16
41.7481 79.211 45.15
42.1143 79.169 42.76
42.4805 79.177 39.61
42.8467 79.184 35.44
43.2129 79.131 30.25
43.5791 78.979 24.31
43.9453 78.735 17.90
44.3115 78.439 11.18
44.6777 78.142 4.00
45.0439 77.878 -4.02
45.4102 77.642 -13.30
45.7764 77.411 -24.03
46.1426 77.174 -36.12
46.5088 76.955 -49.23
46.8750 76.807 -62.81
47.2412 76.796 -76.29
47.6074 76.959 -89.15
47.9736 77.290 -101.07
48.3398 77.733 -111.85
48.7061 78.214 -121.34
49.0723 78.683 -129.33
49.4385 79.132 -135.62
49.8047 79.609 -140.22
50.1709 80.174 -143.49
50.5371 80.850 -146.11
50.9033 81.598 -148.60
51.2695 82.363 -151.12
51.6357 83.128 -153.51
52.0020 83.933 -155.65
52.3682 84.841 -157.82
52.7344 85.870 -160.61
53.1006 86.969 -164.58
53.4668 88.047 -169.86
53.8330 89.034 -176.22
54.1992 89.905 176.77
54.5654 90.675 169.44
54.9316 91.378 161.96
55.2979 92.040 154.24
55.6641 92.659 146.13
56.0303 93.202 137.51
56.3965 93.621 128.43
56.7627 93.872 119.14
57.1289 93.930 110.01
57.4951 93.798 101.47
57.8613 93.510 93.92
58.2275 93.130 87.57
58.5938 92.731 82.39
58.9600 92.369 78.04
59.3262 92.052 74.10
59.6924 91.751 70.25
60.0586 91.427 66.46
60.4248 91.064 62.84
60.7910 90.673 59.50
61.1572 90.274 56.40
61.5234 89.871 53.36
61.8897 89.443 50.28
62.2559 88.955 47.23
62.6221 88.392 44.50
62.9883 87.773 42.43
63.3545 87.161 41.26
63.7207 86.624 40.88
64.0869 86.206 40.94
64.4531 85.898 41.04
64.8193 85.670 41.05
65.1856 85.504 40.97
65.5518 85.408 40.80
65.9180 85.383 40.34
66.2842 85.405 39.34
66.6504 85.418 37.68
67.0166 85.366 35.48
67.3828 85.217 33.02
67.7490 84.969 30.57
68.1152 84.635 28.24
68.4815 84.216 26.03
68.8477 83.684 23.89
69.2139 82.985 22.03
69.5801 82.066 21.02
69.9463 80.927 21.88
70.3125 79.698 25.95
70.6787 78.708 33.89
71.0449 78.352 44.17
71.4111 78.669 53.53
71.7773 79.330 60.28
72.1436 80.062 64.90
72.5098 80.800 68.37
72.8760 81.593 71.10
73.2422 82.474 72.87
73.6084 83.411 73.31
73.9746 84.329 72.33
74.3408 85.158 70.14
74.7070 85.862 67.10
75.0732 86.435 63.59
75.4395 86.891 59.86
75.8057 87.250 56.06
76.1719 87.528 52.22
76.5381 87.731 48.34
76.9043 87.857 44.47
77.2705 87.903 40.67
77.6367 87.871 37.08
78.0029 87.776 33.80
78.3691 87.642 30.91
78.7354 87.493 28.39
79.1016 87.345 26.13
79.4678 87.199 24.06
79.8340 87.053 22.16
80.2002 86.908 20.46
80.5664 86.778 19.03
80.9326 86.685 17.82
81.2988 86.647 16.69
81.6650 86.661 15.47
82.0313 86.713 14.04
82.3975 86.783 12.38
82.7637 86.867 10.54
83.1299 86.971 8.51
83.4961 87.100 6.17
83.8623 87.240 3.34
84.2285 87.360 -0.10
84.5947 87.415 -4.16
84.9609 87.367 -8.66
85.3272 87.196 -13.35
85.6934 86.902 -17.97
86.0596 86.506 -22.29
86.4258 86.037 -26.24
86.7920 85.524 -29.86
87.1582 84.976 -33.31
87.5244 84.380 -36.75
87.8906 83.701 -40.23
88.2568 82.898 -43.61
88.6231 81.940 -46.58
88.9893 80.816 -48.65
89.3555 79.554 -49.30
89.7217 78.222 -47.98
90.0879 76.935 -44.39
90.4541 75.834 -38.56
90.8203 75.061 -31.00
91.1865 74.713 -22.71
91.5527 74.791 -15.02
91.9190 75.176 -8.99
92.2852 75.694 -4.96
92.6514 76.208 -2.56
93.0176 76.660 -1.20
93.3838 77.058 -0.41
93.7500 77.433 -0.04
94.1162 77.794 -0.14
94.4824 78.121 -0.77
94.8486 78.390 -1.75
95.2149 78.604 -2.79
95.5811 78.811 -3.72
95.9473 79.072 -4.67
96.3135 79.407 -6.14
96.6797 79.775 -8.60
97.0459 80.088 -12.20
97.4121 80.272 -16.68
97.7783 80.294 -21.55
98.1445 80.173 -26.36
98.5108 79.965 -30.84
98.8770 79.732 -35.09
99.2432 79.506 -39.45
99.6094 79.267 -44.33
99.9756 78.956 -49.90
100.3418 78.516 -56.05
100.7080 77.912 -62.44
101.0742 77.150 -68.72
101.4404 76.269 -74.61
101.8066 75.327 -80.07
102.1729 74.383 -85.33
102.5391 73.468 -90.82
102.9053 72.581 -96.99
103.2715 71.699 -104.21
103.6377 70.804 -112.64
104.0039 69.904 -122.29
104.3701 69.042 -133.02
104.7363 68.302 -144.50
105.1025 67.786 -156.23
105.4688 67.582 -167.69
105.8350 67.714 -178.48
106.2012 68.126 171.58
106.5674 68.703 162.51
106.9336 69.324 154.44
107.2998 69.913 147.58
107.6660 70.457 142.19
108.0322 71.002 138.31
108.3984 71.615 135.63
108.7647 72.326 133.53
109.1309 73.104 131.43
109.4971 73.889 129.06
109.8633 74.633 126.49
110.2295 75.323 123.86
110.5957 75.970 121.23
110.9619 76.578 118.51
111.3281 77.133 115.60
111.6943 77.605 112.54
112.0606 77.970 109.52
112.4268 78.231 106.86
112.7930 78.423 104.82
113.1592 78.604 103.51
113.5254 78.832 102.75
113.8916 79.133 102.18
114.2578 79.496 101.47
114.6240 79.885 100.45
114.9902 80.269 99.13
115.3565 80.630 97.62
115.7227 80.966 96.03
116.0889 81.281 94.42
116.4551 81.581 92.84
116.8213 81.876 91.29
117.1875 82.174 89.77
117.5537 82.484 88.21
117.9199 82.806 86.52
118.2861 83.132 84.60
118.6524 83.446 82.40
119.0186 83.729 79.92
119.3848 83.964 77.24
119.7510 84.144 74.46
120.1172 84.268 71.67
120.4834 84.339 68.97
120.8496 84.363 66.43
121.2158 84.348 64.09
121.5820 84.304 62.00
121.9483 84.245 60.20
122.3145 84.188 58.66
122.6807 84.147 57.31
123.0469 84.125 56.01
123.4131 84.117 54.66
123.7793 84.106 53.18
124.1455 84.072 51.58
124.5117 84.001 49.94
124.8779 83.886 48.35
125.2442 83.726 46.92
125.6104 83.523 45.76
125.9766 83.284 44.96
126.3428 83.025 44.65
126.7090 82.770 44.90
127.0752 82.550 45.70
127.4414 82.393 46.93
127.8076 82.314 48.38
128.1738 82.307 49.89
128.5400 82.359 51.37
128.9063 82.463 52.80
129.2725 82.623 54.16
129.6387 82.843 55.36
130.0049 83.115 56.25
130.3711 83.416 56.76
130.7373 83.722 56.90
131.1035 84.021 56.80
131.4697 84.317 56.54
131.8359 84.619 56.13
132.2022 84.930 55.49
132.5684 85.238 54.56
132.9346 85.524 53.34
133.3008 85.774 51.94
133.6670 85.990 50.49
134.0332 86.182 49.03
134.3994 86.361 47.55
134.7656 86.527 45.98
135.1318 86.668 44.29
135.4981 86.767 42.51
135.8643 86.819 40.80
136.2305 86.834 39.29
136.5967 86.834 38.05
136.9629 86.839 37.02
137.3291 86.860 36.10
137.6953 86.892 35.18
138.0615 86.924 34.24
138.4277 86.947 33.32
138.7940 86.965 32.50
139.1602 86.988 31.79
139.5264 87.023 31.18
139.8926 87.077 30.62
140.2588 87.149 30.07
140.6250 87.240 29.52
140.9912 87.350 28.92
141.3574 87.476 28.25
141.7236 87.612 27.47
142.0899 87.748 26.60
142.4561 87.882 25.71
142.8223 88.021 24.87
143.1885 88.180 24.06
143.5547 88.371 23.19
143.9209 88.595 22.13
144.2871 88.836 20.72
144.6533 89.068 18.95
145.0195 89.269 16.86
145.3858 89.424 14.56
145.7520 89.533 12.19
146.1182 89.601 9.82
146.4844 89.634 7.52
146.8506 89.641 5.31
147.2168 89.628 3.22
147.5830 89.603 1.25
147.9492 89.578 -0.60
148.3154 89.561 -2.38
148.6817 89.556 -4.17
149.0479 89.558 -6.04
149.4141 89.556 -8.05
149.7803 89.537 -10.18
150.1465 89.493 -12.36
150.5127 89.423 -14.53
150.8789 89.331 -16.63
151.2451 89.224 -18.63
151.6113 89.108 -20.55
151.9776 88.984 -22.41
152.3438 88.848 -24.21
152.7100 88.695 -25.93
153.0762 88.523 -27.51
153.4424 88.341 -28.87
153.8086 88.163 -29.98
154.1748 88.005 -30.87
154.5410 87.879 -31.64
154.9072 87.784 -32.39
155.2735 87.713 -33.21
155.6397 87.656 -34.11
156.0059 87.609 -35.08
156.3721 87.572 -36.11
156.7383 87.551 -37.22
157.1045 87.543 -38.51
157.4707 87.538 -40.02
157.8369 87.519 -41.77
158.2031 87.474 -43.70
