final_left_db,final_left_plus_sub_db,final_right_db,final_right_plus_sub_db,final_sub_db,freq_hz,left_cancellation_db,measured_left_plus_sub_db,measured_right_plus_sub_db,right_cancellation_db,target_db
"47.415569","80.810178","47.126531","80.768034","80.782548","50.170900","0.027630","87.810662","87.446547","-0.014514","82.731965"
"55.343426","84.948288","54.639078","85.022317","85.178696","60.058600","-0.230408","91.775000","93.138617","-0.156379","82.475380"
"52.823036","79.652103","54.753428","78.904738","79.291362","69.946300","0.360741","84.672764","85.091565","-0.386624","82.013323"
"63.085255","81.646831","52.834265","80.442560","80.774767","79.834000","0.872064","92.967200","84.909677","-0.332207","81.360909"
"59.530813","77.555926","59.272949","77.162993","76.752362","90.087900","0.803564","84.285260","73.811428","0.410631","80.616369"
"62.361469","80.844212","60.660407","81.126057","80.265359","99.975600","0.578853","85.536392","83.318123","0.860698","79.867638"
"58.479409","74.880102","55.792238","75.530812","74.896896","109.863300","-0.016794","65.266757","74.584601","0.633916","79.150917"
"66.991615","80.669924","69.024108","83.718590","82.192150","120.117200","-1.522226","80.194672","89.649479","1.526440","78.503069"
"61.589433","79.274808","59.880361","77.222795","78.262205","139.892600","1.012602","86.936467","87.191219","-1.039410","77.535408"
